Sentence #,Word,POS,Tag
,z,Si,O
,naplavino,Ncfsi,O
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
,),Z,O
,.,Z,O
Sentence: 1286,ponikev,Ncfpg,B-DEFINIENDUM
,",",Z,O
,ponikva,Ncfsn,O
,:,Z,O
,Odprtina,Ncfsn,O
,",",Z,O
,kamor,Cs,B-HAS_LOCATION
,se,Px------y,I-HAS_LOCATION
,izgublja,Vmpr3s,I-HAS_LOCATION
,voda,Ncfsn,I-HAS_LOCATION
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,za,Sa,O
,ponikev,Ncmsan,O
,:,Z,O
,ponikanje,Ncnsn,O
,vodnega,Agpmsg,O
,toka,Ncmsg,O
,v,Sa,O
,odprtino,Ncfsa,O
,",",Z,O
,večidel,Rgp,O
,prekrito,Appnsn,O
,z,Si,O
,naplavino,Ncfsi,O
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
,),Z,O
,.,Z,O
Sentence: 1287,ponikev,Ncfpg,B-DEFINIENDUM
,",",Z,O
,ponikva,Ncfsn,O
,:,Z,O
,Odprtina,Ncfsn,O
,",",Z,O
,kamor,Cs,O
,se,Px------y,O
,izgublja,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,za,Sa,O
,ponikev,Ncmsan,O
,:,Z,O
,ponikanje,Ncnsn,O
,vodnega,Agpmsg,O
,toka,Ncmsg,O
,v,Sa,B-HAS_LOCATION
,odprtino,Ncfsa,I-HAS_LOCATION
,",",Z,O
,večidel,Rgp,O
,prekrito,Appnsn,O
,z,Si,O
,naplavino,Ncfsi,O
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
,),Z,O
,.,Z,O
Sentence: 1288,ponikev,Ncfpg,O
,",",Z,O
,ponikva,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Odprtina,Ncfsn,O
,",",Z,O
,kamor,Cs,O
,se,Px------y,O
,izgublja,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,za,Sa,O
,ponikev,Ncmsan,O
,:,Z,O
,ponikanje,Ncnsn,O
,vodnega,Agpmsg,O
,toka,Ncmsg,O
,v,Sa,O
,odprtino,Ncfsa,O
,",",Z,O
,večidel,Rgp,B-COMPOSITION_MEDIUM
,prekrito,Appnsn,I-COMPOSITION_MEDIUM
,z,Si,I-COMPOSITION_MEDIUM
,naplavino,Ncfsi,I-COMPOSITION_MEDIUM
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
,),Z,O
,.,Z,O
Sentence: 1289,ponikev,Ncfpg,O
,",",Z,O
,ponikva,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Odprtina,Ncfsn,B-GENUS
,",",Z,O
,kamor,Cs,O
,se,Px------y,O
,izgublja,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,za,Sa,O
,ponikev,Ncmsan,O
,:,Z,O
,ponikanje,Ncnsn,O
,vodnega,Agpmsg,O
,toka,Ncmsg,O
,v,Sa,O
,odprtino,Ncfsa,O
,",",Z,O
,večidel,Rgp,O
,prekrito,Appnsn,O
,z,Si,O
,naplavino,Ncfsi,O
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
,),Z,O
,.,Z,O
Sentence: 1290,ponikev,Ncfpg,O
,",",Z,O
,ponikva,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Odprtina,Ncfsn,O
,",",Z,O
,kamor,Cs,O
,se,Px------y,O
,izgublja,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,za,Sa,O
,ponikev,Ncmsan,O
,:,Z,O
,ponikanje,Ncnsn,B-HAS_FUNCTION
,vodnega,Agpmsg,I-HAS_FUNCTION
,toka,Ncmsg,I-HAS_FUNCTION
,v,Sa,O
,odprtino,Ncfsa,O
,",",Z,O
,večidel,Rgp,O
,prekrito,Appnsn,O
,z,Si,O
,naplavino,Ncfsi,O
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
,),Z,O
,.,Z,O
Sentence: 1291,ponikev,Ncfpg,O
,",",Z,O
,ponikva,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Odprtina,Ncfsn,O
,",",Z,O
,kamor,Cs,B-HAS_LOCATION
,se,Px------y,I-HAS_LOCATION
,izgublja,Vmpr3s,I-HAS_LOCATION
,voda,Ncfsn,I-HAS_LOCATION
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,za,Sa,O
,ponikev,Ncmsan,O
,:,Z,O
,ponikanje,Ncnsn,O
,vodnega,Agpmsg,O
,toka,Ncmsg,O
,v,Sa,O
,odprtino,Ncfsa,O
,",",Z,O
,večidel,Rgp,O
,prekrito,Appnsn,O
,z,Si,O
,naplavino,Ncfsi,O
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
,),Z,O
,.,Z,O
Sentence: 1292,ponikev,Ncfpg,O
,",",Z,O
,ponikva,Ncfsn,B-DEFINIENDUM
,:,Z,O
,Odprtina,Ncfsn,O
,",",Z,O
,kamor,Cs,O
,se,Px------y,O
,izgublja,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,za,Sa,O
,ponikev,Ncmsan,O
,:,Z,O
,ponikanje,Ncnsn,O
,vodnega,Agpmsg,O
,toka,Ncmsg,O
,v,Sa,B-HAS_LOCATION
,odprtino,Ncfsa,I-HAS_LOCATION
,",",Z,O
,večidel,Rgp,O
,prekrito,Appnsn,O
,z,Si,O
,naplavino,Ncfsi,O
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
,),Z,O
,.,Z,O
Sentence: 1293,ponor,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Večja,Agcfsn,O
,odprtina,Ncfsn,B-GENUS
,",",Z,O
,v,Sl,O
,kateri,Pq-fsl,O
,ponika,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,večja,Agcfsn,O
,vodoravna,Agpfsn,O
,luknja,Ncfsn,O
,(,Z,O
,jama,Ncfsn,O
,),Z,O
,",",Z,O
,v,Sa,O
,katero,Pq-fsa,O
,teče,Vmpr3s,O
,potok,Ncmsn,O
,ali,Cc,O
,reka,Ncfsn,O
,(,Z,O
,na,Sa,O
,primer,Ncmsan,O
,vtok,Ncmsn,O
,Pivke,Npfsg,O
,v,Sa,O
,Postojnsko,Agpfsa,O
,jamo,Ncfsa,O
,),Z,O
,.,Z,O
Sentence: 1294,ponor,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Večja,Agcfsn,O
,odprtina,Ncfsn,O
,",",Z,O
,v,Sl,O
,kateri,Pq-fsl,O
,ponika,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,večja,Agcfsn,O
,vodoravna,Agpfsn,B-HAS_FORM
,luknja,Ncfsn,O
,(,Z,O
,jama,Ncfsn,O
,),Z,O
,",",Z,O
,v,Sa,O
,katero,Pq-fsa,O
,teče,Vmpr3s,O
,potok,Ncmsn,O
,ali,Cc,O
,reka,Ncfsn,O
,(,Z,O
,na,Sa,O
,primer,Ncmsan,O
,vtok,Ncmsn,O
,Pivke,Npfsg,O
,v,Sa,O
,Postojnsko,Agpfsa,O
,jamo,Ncfsa,O
,),Z,O
,.,Z,O
Sentence: 1295,ponor,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Večja,Agcfsn,O
,odprtina,Ncfsn,O
,",",Z,O
,v,Sl,O
,kateri,Pq-fsl,O
,ponika,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,večja,Agcfsn,O
,vodoravna,Agpfsn,O
,luknja,Ncfsn,O
,(,Z,O
,jama,Ncfsn,O
,),Z,O
,",",Z,O
,v,Sa,B-HAS_FUNCTION
,katero,Pq-fsa,I-HAS_FUNCTION
,teče,Vmpr3s,I-HAS_FUNCTION
,potok,Ncmsn,I-HAS_FUNCTION
,ali,Cc,I-HAS_FUNCTION
,reka,Ncfsn,I-HAS_FUNCTION
,(,Z,O
,na,Sa,O
,primer,Ncmsan,O
,vtok,Ncmsn,O
,Pivke,Npfsg,O
,v,Sa,O
,Postojnsko,Agpfsa,O
,jamo,Ncfsa,O
,),Z,O
,.,Z,O
Sentence: 1296,ponor,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Večja,Agcfsn,O
,odprtina,Ncfsn,O
,",",Z,O
,v,Sl,B-HAS_FUNCTION
,kateri,Pq-fsl,I-HAS_FUNCTION
,ponika,Vmpr3s,I-HAS_FUNCTION
,voda,Ncfsn,I-HAS_FUNCTION
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,večja,Agcfsn,O
,vodoravna,Agpfsn,O
,luknja,Ncfsn,O
,(,Z,O
,jama,Ncfsn,O
,),Z,O
,",",Z,O
,v,Sa,O
,katero,Pq-fsa,O
,teče,Vmpr3s,O
,potok,Ncmsn,O
,ali,Cc,O
,reka,Ncfsn,O
,(,Z,O
,na,Sa,O
,primer,Ncmsan,O
,vtok,Ncmsn,O
,Pivke,Npfsg,O
,v,Sa,O
,Postojnsko,Agpfsa,O
,jamo,Ncfsa,O
,),Z,O
,.,Z,O
Sentence: 1297,ponor,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Večja,Agcfsn,B-HAS_SIZE
,odprtina,Ncfsn,O
,",",Z,O
,v,Sl,O
,kateri,Pq-fsl,O
,ponika,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,večja,Agcfsn,O
,vodoravna,Agpfsn,O
,luknja,Ncfsn,O
,(,Z,O
,jama,Ncfsn,O
,),Z,O
,",",Z,O
,v,Sa,O
,katero,Pq-fsa,O
,teče,Vmpr3s,O
,potok,Ncmsn,O
,ali,Cc,O
,reka,Ncfsn,O
,(,Z,O
,na,Sa,O
,primer,Ncmsan,O
,vtok,Ncmsn,O
,Pivke,Npfsg,O
,v,Sa,O
,Postojnsko,Agpfsa,O
,jamo,Ncfsa,O
,),Z,O
,.,Z,O
Sentence: 1298,ponor,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Večja,Agcfsn,O
,odprtina,Ncfsn,O
,",",Z,O
,v,Sl,O
,kateri,Pq-fsl,O
,ponika,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,večja,Agcfsn,B-HAS_SIZE
,vodoravna,Agpfsn,O
,luknja,Ncfsn,O
,(,Z,O
,jama,Ncfsn,O
,),Z,O
,",",Z,O
,v,Sa,O
,katero,Pq-fsa,O
,teče,Vmpr3s,O
,potok,Ncmsn,O
,ali,Cc,O
,reka,Ncfsn,O
,(,Z,O
,na,Sa,O
,primer,Ncmsan,O
,vtok,Ncmsn,O
,Pivke,Npfsg,O
,v,Sa,O
,Postojnsko,Agpfsa,O
,jamo,Ncfsa,O
,),Z,O
,.,Z,O
Sentence: 1299,jezerski,Agpmsny,B-DEFINIENDUM
,ponor,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Ponor,Ncmsn,B-GENUS
,na,Sl,O
,obali,Ncfsl,O
,ali,Cc,O
,jezerski,Agpfsl,O
,kotanji,Ncfsl,O
,",",Z,O
,v,Sa,O
,katerega,Pq-msa,O
,teče,Vmpr3s,O
,voda,Ncfsn,O
,iz,Sg,O
,jezera,Ncnsg,O
,.,Z,O
,kotanji,Ncfsl,O
Sentence: 1300,jezerski,Agpmsny,B-DEFINIENDUM
,ponor,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Ponor,Ncmsn,O
,na,Sl,O
,obali,Ncfsl,O
,ali,Cc,O
,jezerski,Agpfsl,O
,kotanji,Ncfsl,O
,",",Z,O
,v,Sa,B-HAS_FUNCTION
,katerega,Pq-msa,I-HAS_FUNCTION
,teče,Vmpr3s,I-HAS_FUNCTION
,voda,Ncfsn,I-HAS_FUNCTION
,iz,Sg,I-HAS_FUNCTION
,jezera,Ncnsg,I-HAS_FUNCTION
,.,Z,O
,kotanji,Ncfsl,O
Sentence: 1301,jezerski,Agpmsny,B-DEFINIENDUM
,ponor,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Ponor,Ncmsn,O
,na,Sl,B-HAS_LOCATION
,obali,Ncfsl,I-HAS_LOCATION
,ali,Cc,I-HAS_LOCATION
,jezerski,Agpfsl,I-HAS_LOCATION
,kotanji,Ncfsl,I-HAS_LOCATION
,",",Z,O
,v,Sa,O
,katerega,Pq-msa,O
,teče,Vmpr3s,O
,voda,Ncfsn,O
,iz,Sg,O
,jezera,Ncnsg,O
,.,Z,O
,kotanji,Ncfsl,O
Sentence: 1302,požiralnik,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Mesto,Ncnsn,B-GENUS
,izgubljanja,Ncnsg,I-GENUS
,vode,Ncfsg,I-GENUS
,v,Sa,O
,kraško,Agpnsa,O
,podzemlje,Ncnsa,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,špranja,Ncfsn,O
,ali,Cc,O
,brezno,Ncnsn,O
,v,Sl,O
,skalnem,Agpnsl,O
,koritu,Ncnsl,O
,",",Z,O
,ki,Cs,O
,požira,Vmpr3s,O
,vodo,Ncfsa,O
,.,Z,O
Sentence: 1303,požiralnik,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Mesto,Ncnsn,O
,izgubljanja,Ncnsg,O
,vode,Ncfsg,O
,v,Sa,O
,kraško,Agpnsa,O
,podzemlje,Ncnsa,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,špranja,Ncfsn,O
,ali,Cc,O
,brezno,Ncnsn,O
,v,Sl,O
,skalnem,Agpnsl,O
,koritu,Ncnsl,O
,",",Z,O
,ki,Cs,B-HAS_FUNCTION
,požira,Vmpr3s,I-HAS_FUNCTION
,vodo,Ncfsa,I-HAS_FUNCTION
,.,Z,O
Sentence: 1304,požiralnik,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Mesto,Ncnsn,B-HAS_LOCATION
,izgubljanja,Ncnsg,I-HAS_LOCATION
,vode,Ncfsg,I-HAS_LOCATION
,v,Sa,I-HAS_LOCATION
,kraško,Agpnsa,I-HAS_LOCATION
,podzemlje,Ncnsa,I-HAS_LOCATION
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,špranja,Ncfsn,O
,ali,Cc,O
,brezno,Ncnsn,O
,v,Sl,O
,skalnem,Agpnsl,O
,koritu,Ncnsl,O
,",",Z,O
,ki,Cs,O
,požira,Vmpr3s,O
,vodo,Ncfsa,O
,.,Z,O
Sentence: 1305,požiralnik,Ncmsn,B-DEFINIENDUM
,:,Z,O
,Mesto,Ncnsn,O
,izgubljanja,Ncnsg,O
,vode,Ncfsg,O
,v,Sa,O
,kraško,Agpnsa,O
,podzemlje,Ncnsa,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,:,Z,O
,špranja,Ncfsn,O
,ali,Cc,O
,brezno,Ncnsn,O
,v,Sl,B-HAS_LOCATION
,skalnem,Agpnsl,I-HAS_LOCATION
,koritu,Ncnsl,I-HAS_LOCATION
,",",Z,O
,ki,Cs,O
,požira,Vmpr3s,O
,vodo,Ncfsa,O
,.,Z,O
Sentence: 1306,prečni,Agpmsny,O
,profil,Ncmsn,O
,",",Z,O
,profil,Ncmsn,B-DEFINIENDUM
,jamskega,Agpmsg,I-DEFINIENDUM
,rova,Ncmsg,I-DEFINIENDUM
,:,Z,O
,Oblika,Ncfsn,O
,jamskega,Agpmsg,O
,rova,Ncmsg,O
,v,Sl,O
,prečnem,Agpmsl,O
,preseku,Ncmsl,O
,.,Z,O
,Po,Sl,B-HAS_FORM
,podobnosti,Ncfsl,I-HAS_FORM
,z,Si,I-HAS_FORM
,geometrijskimi,Agpmpi,I-HAS_FORM
,liki,Ncmpi,I-HAS_FORM
,ločimo,Vmbr1p,I-HAS_FORM
,okroglasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,sodasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,pravokotniški,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,kvadratasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,trapezasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,kupolasti,Agpmsay,I-HAS_FORM
,(,Z,I-HAS_FORM
,svodasti,Agpmsay,I-HAS_FORM
,),Z,I-HAS_FORM
,",",Z,I-HAS_FORM
,lečasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,špranjasti,Agpmsay,I-HAS_FORM
,(,Z,I-HAS_FORM
,itd.,Y,I-HAS_FORM
,),Z,I-HAS_FORM
,prečni,Agpmsay,I-HAS_FORM
,profil,Ncmsan,I-HAS_FORM
,.,Z,O
Sentence: 1307,prečni,Agpmsny,O
,profil,Ncmsn,O
,",",Z,O
,profil,Ncmsn,B-DEFINIENDUM
,jamskega,Agpmsg,I-DEFINIENDUM
,rova,Ncmsg,I-DEFINIENDUM
,:,Z,O
,Oblika,Ncfsn,B-HAS_FORM
,jamskega,Agpmsg,I-HAS_FORM
,rova,Ncmsg,I-HAS_FORM
,v,Sl,I-HAS_FORM
,prečnem,Agpmsl,I-HAS_FORM
,preseku,Ncmsl,I-HAS_FORM
,.,Z,O
,Po,Sl,O
,podobnosti,Ncfsl,O
,z,Si,O
,geometrijskimi,Agpmpi,O
,liki,Ncmpi,O
,ločimo,Vmbr1p,O
,okroglasti,Agpmsay,O
,",",Z,O
,sodasti,Agpmsay,O
,",",Z,O
,pravokotniški,Agpmsay,O
,",",Z,O
,kvadratasti,Agpmsay,O
,",",Z,O
,trapezasti,Agpmsay,O
,",",Z,O
,kupolasti,Agpmsay,O
,(,Z,O
,svodasti,Agpmsay,O
,),Z,O
,",",Z,O
,lečasti,Agpmsay,O
,",",Z,O
,špranjasti,Agpmsay,O
,(,Z,O
,itd.,Y,O
,),Z,O
,prečni,Agpmsay,O
,profil,Ncmsan,O
,.,Z,O
Sentence: 1308,prečni,Agpmsny,B-DEFINIENDUM
,profil,Ncmsn,I-DEFINIENDUM
,",",Z,O
,profil,Ncmsn,O
,jamskega,Agpmsg,O
,rova,Ncmsg,O
,:,Z,O
,Oblika,Ncfsn,O
,jamskega,Agpmsg,O
,rova,Ncmsg,O
,v,Sl,O
,prečnem,Agpmsl,O
,preseku,Ncmsl,O
,.,Z,O
,Po,Sl,B-HAS_FORM
,podobnosti,Ncfsl,I-HAS_FORM
,z,Si,I-HAS_FORM
,geometrijskimi,Agpmpi,I-HAS_FORM
,liki,Ncmpi,I-HAS_FORM
,ločimo,Vmbr1p,I-HAS_FORM
,okroglasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,sodasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,pravokotniški,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,kvadratasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,trapezasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,kupolasti,Agpmsay,I-HAS_FORM
,(,Z,I-HAS_FORM
,svodasti,Agpmsay,I-HAS_FORM
,),Z,I-HAS_FORM
,",",Z,I-HAS_FORM
,lečasti,Agpmsay,I-HAS_FORM
,",",Z,I-HAS_FORM
,špranjasti,Agpmsay,I-HAS_FORM
,(,Z,I-HAS_FORM
,itd.,Y,I-HAS_FORM
,),Z,I-HAS_FORM
,prečni,Agpmsay,I-HAS_FORM
,profil,Ncmsan,I-HAS_FORM
,.,Z,O
Sentence: 1309,prečni,Agpmsny,B-DEFINIENDUM
,profil,Ncmsn,I-DEFINIENDUM
,",",Z,O
,profil,Ncmsn,O
,jamskega,Agpmsg,O
,rova,Ncmsg,O
,:,Z,O
,Oblika,Ncfsn,B-HAS_FORM
,jamskega,Agpmsg,I-HAS_FORM
,rova,Ncmsg,I-HAS_FORM
,v,Sl,I-HAS_FORM
,prečnem,Agpmsl,I-HAS_FORM
,preseku,Ncmsl,I-HAS_FORM
,.,Z,O
,Po,Sl,O
,podobnosti,Ncfsl,O
,z,Si,O
,geometrijskimi,Agpmpi,O
,liki,Ncmpi,O
,ločimo,Vmbr1p,O
,okroglasti,Agpmsay,O
,",",Z,O
,sodasti,Agpmsay,O
,",",Z,O
,pravokotniški,Agpmsay,O
,",",Z,O
,kvadratasti,Agpmsay,O
,",",Z,O
,trapezasti,Agpmsay,O
,",",Z,O
,kupolasti,Agpmsay,O
,(,Z,O
,svodasti,Agpmsay,O
,),Z,O
,",",Z,O
,lečasti,Agpmsay,O
,",",Z,O
,špranjasti,Agpmsay,O
,(,Z,O
,itd.,Y,O
,),Z,O
,prečni,Agpmsay,O
,profil,Ncmsan,O
,.,Z,O
Sentence: 1310,Gravitacijski,Agpmsay,B-DEFINIENDUM
,vodni,Agpmsay,I-DEFINIENDUM
,tok,Ncmsan,I-DEFINIENDUM
,oblikuje,Vmpr3s,O
,gravitacijski,Agpmsay,O
,prečni,Agpmsay,O
,profil,Ncmsn,O
,.,Z,O
,Zanj,Pp3msa--b,O
,so,Va-r3p-n,O
,značilne,Agpfpn,O
,stene,Ncfpn,O
,",",Z,O
,ravno,Q,O
,dno,Ncnsn,O
,in,Cc,O
,svodast,Agpmsny,O
,strop,Ncmsn,O
,.,Z,B-CONTAINS
,stene,Ncfpn,I-CONTAINS
,",",Z,I-CONTAINS
,ravno,Q,I-CONTAINS
,dno,Ncnsn,I-CONTAINS
,in,Cc,I-CONTAINS
,svodast,Agpmsny,I-CONTAINS
,strop,Ncmsn,I-CONTAINS
Sentence: 1311,Gravitacijski,Agpmsay,B-DEFINIENDUM
,vodni,Agpmsay,I-DEFINIENDUM
,tok,Ncmsan,I-DEFINIENDUM
,oblikuje,Vmpr3s,O
,gravitacijski,Agpmsay,O
,prečni,Agpmsay,O
,profil,Ncmsn,O
,.,Z,O
,Zanj,Pp3msa--b,B-HAS_FORM
,so,Va-r3p-n,I-HAS_FORM
,značilne,Agpfpn,I-HAS_FORM
,stene,Ncfpn,I-HAS_FORM
,",",Z,I-HAS_FORM
,ravno,Q,I-HAS_FORM
,dno,Ncnsn,I-HAS_FORM
,in,Cc,I-HAS_FORM
,svodast,Agpmsny,I-HAS_FORM
,strop,Ncmsn,I-HAS_FORM
,.,Z,O
,stene,Ncfpn,O
,",",Z,O
,ravno,Q,O
,dno,Ncnsn,O
,in,Cc,O
,svodast,Agpmsny,O
,strop,Ncmsn,O
Sentence: 1312,Gravitacijski,Agpmsay,B-DEFINIENDUM
,vodni,Agpmsay,I-DEFINIENDUM
,tok,Ncmsan,I-DEFINIENDUM
,oblikuje,Vmpr3s,B-HAS_FUNCTION
,gravitacijski,Agpmsay,I-HAS_FUNCTION
,prečni,Agpmsay,I-HAS_FUNCTION
,profil,Ncmsn,I-HAS_FUNCTION
,.,Z,O
,Zanj,Pp3msa--b,O
,so,Va-r3p-n,O
