Sentence #,Word,POS,Tag
,o,Sl,O
,jamskem,Agpmsl,O
,pračloveku,Ncmsl,O
,.,Z,O
Sentence: 1239,aragonit,Ncmsn,B-OBJ
,:,Z,O
,Kalcijev,Aspmsnn,O
,karbonat,Ncmsn,O
,iste,Pi-fsg,O
,sestave,Ncfsg,O
,kot,Cs,O
,kalcit,Ncmsn,O
,",",Z,O
,le,Q,O
,da,Cs,O
,kristalizira,Vmbr3s,O
,rombično,Rgp,O
,.,Z,O
,Navadno,Rgp,B-SUBJ
,vsebuje,Vmpr3s,I-SUBJ
,manjšo,Agcfsa,I-SUBJ
,primes,Ncfsa,I-SUBJ
,stroncija,Ncmsg,I-SUBJ
,SrCO3,Npmsn,I-SUBJ
,.,Z,O
,V,Sl,O
,naših,Ps1fplp,O
,jamah,Ncfpl,O
,običajno,Rgp,O
,nastopa,Vmpr3s,O
,v,Sl,O
,obliki,Ncfsl,O
,igličastih,Agpmpg,O
,kristalov,Ncmpg,O
,.,Z,O
,Prim.,Y,O
,aragonitna,Agpfsn,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 1240,aragonit,Ncmsn,B-OBJ
,:,Z,O
,Kalcijev,Aspmsnn,O
,karbonat,Ncmsn,O
,iste,Pi-fsg,B-SUBJ
,sestave,Ncfsg,I-SUBJ
,kot,Cs,I-SUBJ
,kalcit,Ncmsn,I-SUBJ
,",",Z,O
,le,Q,O
,da,Cs,O
,kristalizira,Vmbr3s,O
,rombično,Rgp,O
,.,Z,O
,Navadno,Rgp,O
,vsebuje,Vmpr3s,O
,manjšo,Agcfsa,O
,primes,Ncfsa,O
,stroncija,Ncmsg,O
,SrCO3,Npmsn,O
,.,Z,O
,V,Sl,O
,naših,Ps1fplp,O
,jamah,Ncfpl,O
,običajno,Rgp,O
,nastopa,Vmpr3s,O
,v,Sl,O
,obliki,Ncfsl,O
,igličastih,Agpmpg,O
,kristalov,Ncmpg,O
,.,Z,O
,Prim.,Y,O
,aragonitna,Agpfsn,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 1241,aragonit,Ncmsn,B-OBJ
,:,Z,O
,Kalcijev,Aspmsnn,B-SUBJ
,karbonat,Ncmsn,I-SUBJ
,iste,Pi-fsg,O
,sestave,Ncfsg,O
,kot,Cs,O
,kalcit,Ncmsn,O
,",",Z,O
,le,Q,O
,da,Cs,O
,kristalizira,Vmbr3s,O
,rombično,Rgp,O
,.,Z,O
,Navadno,Rgp,O
,vsebuje,Vmpr3s,O
,manjšo,Agcfsa,O
,primes,Ncfsa,O
,stroncija,Ncmsg,O
,SrCO3,Npmsn,O
,.,Z,O
,V,Sl,O
,naših,Ps1fplp,O
,jamah,Ncfpl,O
,običajno,Rgp,O
,nastopa,Vmpr3s,O
,v,Sl,O
,obliki,Ncfsl,O
,igličastih,Agpmpg,O
,kristalov,Ncmpg,O
,.,Z,O
,Prim.,Y,O
,aragonitna,Agpfsn,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 1242,aragonit,Ncmsn,B-OBJ
,:,Z,O
,Kalcijev,Aspmsnn,O
,karbonat,Ncmsn,O
,iste,Pi-fsg,O
,sestave,Ncfsg,O
,kot,Cs,O
,kalcit,Ncmsn,O
,",",Z,O
,le,Q,O
,da,Cs,O
,kristalizira,Vmbr3s,O
,rombično,Rgp,O
,.,Z,O
,Navadno,Rgp,O
,vsebuje,Vmpr3s,O
,manjšo,Agcfsa,O
,primes,Ncfsa,O
,stroncija,Ncmsg,O
,SrCO3,Npmsn,O
,.,Z,O
,V,Sl,B-SUBJ
,naših,Ps1fplp,I-SUBJ
,jamah,Ncfpl,I-SUBJ
,običajno,Rgp,I-SUBJ
,nastopa,Vmpr3s,I-SUBJ
,v,Sl,I-SUBJ
,obliki,Ncfsl,I-SUBJ
,igličastih,Agpmpg,I-SUBJ
,kristalov,Ncmpg,I-SUBJ
,.,Z,O
,Prim.,Y,O
,aragonitna,Agpfsn,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 1243,aragonit,Ncmsn,B-OBJ
,:,Z,O
,Kalcijev,Aspmsnn,O
,karbonat,Ncmsn,O
,iste,Pi-fsg,O
,sestave,Ncfsg,O
,kot,Cs,O
,kalcit,Ncmsn,O
,",",Z,O
,le,Q,B-SUBJ
,da,Cs,I-SUBJ
,kristalizira,Vmbr3s,I-SUBJ
,rombično,Rgp,I-SUBJ
,.,Z,O
,Navadno,Rgp,O
,vsebuje,Vmpr3s,O
,manjšo,Agcfsa,O
,primes,Ncfsa,O
,stroncija,Ncmsg,O
,SrCO3,Npmsn,O
,.,Z,O
,V,Sl,O
,naših,Ps1fplp,O
,jamah,Ncfpl,O
,običajno,Rgp,O
,nastopa,Vmpr3s,O
,v,Sl,O
,obliki,Ncfsl,O
,igličastih,Agpmpg,O
,kristalov,Ncmpg,O
,.,Z,O
,Prim.,Y,O
,aragonitna,Agpfsn,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 1244,artefakt,Ncmsn,B-OBJ
,:,Z,O
,Kos,Ncmsn,O
,predhistoričnega,Agpnsg,O
,orodja,Ncnsg,O
,iz,Sg,B-SUBJ
,kamna,Ncmsg,I-SUBJ
,ali,Cc,I-SUBJ
,kosti,Ncfsg,I-SUBJ
,.,Z,O
Sentence: 1246,artefakt,Ncmsn,B-OBJ
,:,Z,O
,Kos,Ncmsn,O
,predhistoričnega,Agpnsg,O
,orodja,Ncnsg,B-SUBJ
,iz,Sg,O
,kamna,Ncmsg,O
,ali,Cc,O
,kosti,Ncfsg,O
,.,Z,O
Sentence: 1249,barvanje,Ncnsn,B-OBJ
,kraške,Agpfsg,I-OBJ
,vode,Ncfsg,I-OBJ
,",",Z,O
,sledenje,Ncnsn,O
,:,Z,O
,Določevanje,Ncnsn,O
,sklenjenosti,Ncfsg,O
,kraške,Agpfsg,O
,vode,Ncfsg,O
,.,Z,O
,V,Sl,B-SUBJ
,ožjem,Agcmsl,I-SUBJ
,smislu,Ncmsl,I-SUBJ
,obarvanje,Ncnsn,I-SUBJ
,ponirajoče,Appfsg,I-SUBJ
,vode,Ncfsg,I-SUBJ
,z,Si,I-SUBJ
,namenom,Ncmsi,I-SUBJ
,",",Z,I-SUBJ
,da,Cs,I-SUBJ
,bi,Va-c,I-SUBJ
,ugotovili,Vmep-pm,I-SUBJ
,njen,Ps3msasf,I-SUBJ
,ponovni,Agpmsay,I-SUBJ
,iztok,Ncmsan,I-SUBJ
,.,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,vsako,Pg-nsa,O
,določevanje,Ncnsn,O
,podzemeljskih,Agpfpg,O
,vodnih,Agpfpg,O
,zvez,Ncfpg,O
,s,Si,O
,kemičnimi,Agpnpi,O
,",",Z,O
,biološkimi,Agpnpi,O
,in,Cc,O
,fizikalnimi,Agpnpi,O
,sredstvi,Ncnpi,O
,.,Z,O
Sentence: 1252,barvanje,Ncnsn,O
,kraške,Agpfsg,O
,vode,Ncfsg,O
,",",Z,O
,sledenje,Ncnsn,B-OBJ
,:,Z,O
,Določevanje,Ncnsn,O
,sklenjenosti,Ncfsg,O
,kraške,Agpfsg,O
,vode,Ncfsg,O
,.,Z,O
,V,Sl,B-SUBJ
,ožjem,Agcmsl,I-SUBJ
,smislu,Ncmsl,I-SUBJ
,obarvanje,Ncnsn,I-SUBJ
,ponirajoče,Appfsg,I-SUBJ
,vode,Ncfsg,I-SUBJ
,z,Si,I-SUBJ
,namenom,Ncmsi,I-SUBJ
,",",Z,I-SUBJ
,da,Cs,I-SUBJ
,bi,Va-c,I-SUBJ
,ugotovili,Vmep-pm,I-SUBJ
,njen,Ps3msasf,I-SUBJ
,ponovni,Agpmsay,I-SUBJ
,iztok,Ncmsan,I-SUBJ
,.,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,vsako,Pg-nsa,O
,določevanje,Ncnsn,O
,podzemeljskih,Agpfpg,O
,vodnih,Agpfpg,O
,zvez,Ncfpg,O
,s,Si,O
,kemičnimi,Agpnpi,O
,",",Z,O
,biološkimi,Agpnpi,O
,in,Cc,O
,fizikalnimi,Agpnpi,O
,sredstvi,Ncnpi,O
,.,Z,O
Sentence: 1253,biospeleologija,Ncfsn,B-OBJ
,:,Z,O
,Znanost,Ncfsn,B-SUBJ
,o,Sl,O
,živih,Agpnpl,O
,bitjih,Ncnpl,O
,v,Sl,O
,jamah,Ncfpl,O
,",",Z,O
,v,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,v,Sl,O
,podzemlju,Ncnsl,O
,sploh,Q,O
,.,Z,O
,v,Sl,O
,jamah,Ncfpl,O
,v,Sl,O
,podzemlju,Ncnsl,O
Sentence: 1254,biospeleologija,Ncfsn,B-OBJ
,:,Z,O
,Znanost,Ncfsn,O
,o,Sl,O
,živih,Agpnpl,O
,bitjih,Ncnpl,O
,v,Sl,B-SUBJ
,jamah,Ncfpl,I-SUBJ
,",",Z,O
,v,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,v,Sl,O
,podzemlju,Ncnsl,O
,sploh,Q,O
,.,Z,O
,v,Sl,O
,jamah,Ncfpl,O
,v,Sl,O
,podzemlju,Ncnsl,O
Sentence: 1255,biospeleologija,Ncfsn,B-OBJ
,:,Z,O
,Znanost,Ncfsn,O
,o,Sl,O
,živih,Agpnpl,O
,bitjih,Ncnpl,O
,v,Sl,O
,jamah,Ncfpl,O
,",",Z,O
,v,Sl,O
,širšem,Agcmsl,O
,smislu,Ncmsl,O
,v,Sl,B-SUBJ
,podzemlju,Ncnsl,I-SUBJ
,sploh,Q,O
,.,Z,O
,v,Sl,O
,jamah,Ncfpl,O
,v,Sl,O
,podzemlju,Ncnsl,O
Sentence: 1257,boksit,Ncmsn,B-OBJ
,:,Z,O
,Usedlina,Ncfsn,O
,",",Z,O
,sestavljena,Appfsn,B-SUBJ
,v,Sl,I-SUBJ
,pretežni,Agpfsl,I-SUBJ
,meri,Ncfsl,I-SUBJ
,iz,Sg,I-SUBJ
,aluminijevih,Aspmpg,I-SUBJ
,hidroksidov,Ncmpg,I-SUBJ
,.,Z,O
,Ta,Pd-fsn,O
,aluminijeva,Aspfsn,O
,ruda,Ncfsn,O
,je,Va-r3s-n,O
,rezultat,Ncmsn,O
,preperevanja,Ncnsg,O
,apnenca,Ncmsg,O
,v,Sl,O
,vlažni,Agpfsl,O
,tropski,Agpfsl,O
,ali,Cc,O
,subtropski,Agpfsl,O
,klimi,Ncfsl,O
,.,Z,O
Sentence: 1258,boksit,Ncmsn,B-OBJ
,:,Z,O
,Usedlina,Ncfsn,B-SUBJ
,",",Z,O
,sestavljena,Appfsn,O
,v,Sl,O
,pretežni,Agpfsl,O
,meri,Ncfsl,O
,iz,Sg,O
,aluminijevih,Aspmpg,O
,hidroksidov,Ncmpg,O
,.,Z,O
,Ta,Pd-fsn,O
,aluminijeva,Aspfsn,O
,ruda,Ncfsn,O
,je,Va-r3s-n,O
,rezultat,Ncmsn,O
,preperevanja,Ncnsg,O
,apnenca,Ncmsg,O
,v,Sl,O
,vlažni,Agpfsl,O
,tropski,Agpfsl,O
,ali,Cc,O
,subtropski,Agpfsl,O
,klimi,Ncfsl,O
,.,Z,O
Sentence: 1259,boksit,Ncmsn,B-OBJ
,:,Z,O
,Usedlina,Ncfsn,O
,",",Z,O
,sestavljena,Appfsn,O
,v,Sl,O
,pretežni,Agpfsl,O
,meri,Ncfsl,O
,iz,Sg,O
,aluminijevih,Aspmpg,O
,hidroksidov,Ncmpg,O
,.,Z,O
,Ta,Pd-fsn,B-SUBJ
,aluminijeva,Aspfsn,I-SUBJ
,ruda,Ncfsn,I-SUBJ
,je,Va-r3s-n,I-SUBJ
,rezultat,Ncmsn,I-SUBJ
,preperevanja,Ncnsg,I-SUBJ
,apnenca,Ncmsg,I-SUBJ
,v,Sl,O
,vlažni,Agpfsl,O
,tropski,Agpfsl,O
,ali,Cc,O
,subtropski,Agpfsl,O
,klimi,Ncfsl,O
,.,Z,O
Sentence: 1260,boksit,Ncmsn,B-OBJ
,:,Z,O
,Usedlina,Ncfsn,O
,",",Z,O
,sestavljena,Appfsn,O
,v,Sl,O
,pretežni,Agpfsl,O
,meri,Ncfsl,O
,iz,Sg,O
,aluminijevih,Aspmpg,O
,hidroksidov,Ncmpg,O
,.,Z,O
,Ta,Pd-fsn,O
,aluminijeva,Aspfsn,O
,ruda,Ncfsn,O
,je,Va-r3s-n,O
,rezultat,Ncmsn,O
,preperevanja,Ncnsg,O
,apnenca,Ncmsg,O
,v,Sl,B-SUBJ
,vlažni,Agpfsl,I-SUBJ
,tropski,Agpfsl,I-SUBJ
,ali,Cc,I-SUBJ
,subtropski,Agpfsl,I-SUBJ
,klimi,Ncfsl,I-SUBJ
,.,Z,O
Sentence: 1261,brezno,Ncnsn,B-OBJ
,:,Z,O
,Navpična,Agpfsn,O
,ali,Cc,O
,strma,Agpfsn,O
,votlina,Ncfsn,B-SUBJ
,",",Z,O
,bolj,Rgc,O
,globoka,Agpfsn,O
,kot,Cs,O
,široka,Agpfsn,O
,",",Z,O
,ki,Cs,O
,se,Px------y,O
,ji,Pp3fsd--y,O
,ne,Q,O
,vidi,Vmbr3s,O
,dna,Ncnsg,O
,",",Z,O
,“,Z,O
,brez,Sg,O
,dna,Ncnsg,O
,”,Z,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,kraških,Agpmpl,O
,predelih,Ncmpl,O
,Slovenije,Npfsg,O
,lj.,Y,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 1262,brezno,Ncnsn,B-OBJ
,:,Z,O
,Navpična,Agpfsn,O
,ali,Cc,O
,strma,Agpfsn,O
,votlina,Ncfsn,O
,",",Z,O
,bolj,Rgc,O
,globoka,Agpfsn,O
,kot,Cs,O
,široka,Agpfsn,O
,",",Z,O
,ki,Cs,B-SUBJ
,se,Px------y,I-SUBJ
,ji,Pp3fsd--y,I-SUBJ
,ne,Q,I-SUBJ
,vidi,Vmbr3s,I-SUBJ
,dna,Ncnsg,I-SUBJ
,",",Z,I-SUBJ
,“,Z,I-SUBJ
,brez,Sg,I-SUBJ
,dna,Ncnsg,I-SUBJ
,”,Z,I-SUBJ
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,kraških,Agpmpl,O
,predelih,Ncmpl,O
,Slovenije,Npfsg,O
,lj.,Y,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 1263,brezno,Ncnsn,B-OBJ
,:,Z,O
,Navpična,Agpfsn,O
,ali,Cc,O
,strma,Agpfsn,O
,votlina,Ncfsn,O
,",",Z,O
,bolj,Rgc,B-SUBJ
,globoka,Agpfsn,I-SUBJ
,kot,Cs,I-SUBJ
,široka,Agpfsn,I-SUBJ
,",",Z,O
,ki,Cs,O
,se,Px------y,O
,ji,Pp3fsd--y,O
,ne,Q,O
,vidi,Vmbr3s,O
,dna,Ncnsg,O
,",",Z,O
,“,Z,O
,brez,Sg,O
,dna,Ncnsg,O
,”,Z,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,kraških,Agpmpl,O
,predelih,Ncmpl,O
,Slovenije,Npfsg,O
,lj.,Y,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 1264,brezno,Ncnsn,B-OBJ
,:,Z,O
,Navpična,Agpfsn,B-SUBJ
,ali,Cc,I-SUBJ
,strma,Agpfsn,I-SUBJ
,votlina,Ncfsn,O
,",",Z,O
,bolj,Rgc,O
,globoka,Agpfsn,O
,kot,Cs,O
,široka,Agpfsn,O
,",",Z,O
,ki,Cs,O
,se,Px------y,O
,ji,Pp3fsd--y,O
,ne,Q,O
,vidi,Vmbr3s,O
,dna,Ncnsg,O
,",",Z,O
,“,Z,O
,brez,Sg,O
,dna,Ncnsg,O
,”,Z,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,kraških,Agpmpl,O
,predelih,Ncmpl,O
,Slovenije,Npfsg,O
,lj.,Y,O
,jama,Ncfsn,O
,.,Z,O
Sentence: 1265,brezno,Ncnsn,O
,:,Z,O
,Navpična,Agpfsn,O
,ali,Cc,O
,strma,Agpfsn,O
,votlina,Ncfsn,B-SUBJ
,",",Z,O
,bolj,Rgc,O
,globoka,Agpfsn,O
,kot,Cs,O
,široka,Agpfsn,O
,",",Z,O
,ki,Cs,O
,se,Px------y,O
,ji,Pp3fsd--y,O
,ne,Q,O
,vidi,Vmbr3s,O
,dna,Ncnsg,O
,",",Z,O
,“,Z,O
,brez,Sg,O
,dna,Ncnsg,O
,”,Z,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,kraških,Agpmpl,O
,predelih,Ncmpl,O
,Slovenije,Npfsg,O
,lj.,Y,O
,jama,Ncfsn,B-OBJ
,.,Z,O
Sentence: 1266,brezno,Ncnsn,O
,:,Z,O
,Navpična,Agpfsn,O
,ali,Cc,O
,strma,Agpfsn,O
,votlina,Ncfsn,O
,",",Z,O
,bolj,Rgc,O
,globoka,Agpfsn,O
,kot,Cs,O
,široka,Agpfsn,O
,",",Z,O
,ki,Cs,B-SUBJ
,se,Px------y,I-SUBJ
,ji,Pp3fsd--y,I-SUBJ
,ne,Q,I-SUBJ
,vidi,Vmbr3s,I-SUBJ
,dna,Ncnsg,I-SUBJ
,",",Z,I-SUBJ
,“,Z,I-SUBJ
,brez,Sg,I-SUBJ
,dna,Ncnsg,I-SUBJ
,”,Z,I-SUBJ
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,kraških,Agpmpl,O
,predelih,Ncmpl,O
,Slovenije,Npfsg,O
,lj.,Y,O
,jama,Ncfsn,B-OBJ
,.,Z,O
Sentence: 1267,brezno,Ncnsn,O
,:,Z,O
,Navpična,Agpfsn,O
,ali,Cc,O
,strma,Agpfsn,O
,votlina,Ncfsn,O
,",",Z,O
,bolj,Rgc,B-SUBJ
,globoka,Agpfsn,I-SUBJ
,kot,Cs,I-SUBJ
,široka,Agpfsn,I-SUBJ
,",",Z,O
,ki,Cs,O
,se,Px------y,O
,ji,Pp3fsd--y,O
,ne,Q,O
,vidi,Vmbr3s,O
,dna,Ncnsg,O
,",",Z,O
,“,Z,O
,brez,Sg,O
,dna,Ncnsg,O
,”,Z,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,kraških,Agpmpl,O
,predelih,Ncmpl,O
,Slovenije,Npfsg,O
,lj.,Y,O
,jama,Ncfsn,B-OBJ
,.,Z,O
Sentence: 1268,brezno,Ncnsn,O
,:,Z,O
,Navpična,Agpfsn,B-SUBJ
,ali,Cc,I-SUBJ
,strma,Agpfsn,I-SUBJ
,votlina,Ncfsn,O
,",",Z,O
,bolj,Rgc,O
,globoka,Agpfsn,O
,kot,Cs,O
,široka,Agpfsn,O
,",",Z,O
,ki,Cs,O
,se,Px------y,O
,ji,Pp3fsd--y,O
,ne,Q,O
,vidi,Vmbr3s,O
,dna,Ncnsg,O
,",",Z,O
,“,Z,O
,brez,Sg,O
,dna,Ncnsg,O
,”,Z,O
,.,Z,O
,V,Sl,O
,nekaterih,Pi-mpl,O
,kraških,Agpmpl,O
,predelih,Ncmpl,O
,Slovenije,Npfsg,O
,lj.,Y,O
,jama,Ncfsn,B-OBJ
,.,Z,O
Sentence: 1269,ponorno,Agpnsn,O
,brezno,Ncnsn,O
,",",Z,O
,požiralno,Agpnsn,B-OBJ
,brezno,Ncnsn,I-OBJ
,:,Z,O
,Brezno,Ncnsn,B-SUBJ
,",",Z,O
,v,Sa,O
,katerega,Pq-msa,O
,ponika,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
Sentence: 1270,ponorno,Agpnsn,O
,brezno,Ncnsn,O
,",",Z,O
,požiralno,Agpnsn,B-OBJ
,brezno,Ncnsn,I-OBJ
,:,Z,O
,Brezno,Ncnsn,O
,",",Z,O
,v,Sa,B-SUBJ
,katerega,Pq-msa,I-SUBJ
,ponika,Vmpr3s,I-SUBJ
,voda,Ncfsn,I-SUBJ
,.,Z,O
Sentence: 1271,ponorno,Agpnsn,B-OBJ
,brezno,Ncnsn,I-OBJ
,",",Z,O
,požiralno,Agpnsn,O
,brezno,Ncnsn,O
,:,Z,O
,Brezno,Ncnsn,B-SUBJ
,",",Z,O
,v,Sa,O
,katerega,Pq-msa,O
,ponika,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
Sentence: 1272,ponorno,Agpnsn,B-OBJ
,brezno,Ncnsn,I-OBJ
,",",Z,O
,požiralno,Agpnsn,O
,brezno,Ncnsn,O
,:,Z,O
,Brezno,Ncnsn,O
,",",Z,O
,v,Sa,B-SUBJ
,katerega,Pq-msa,I-SUBJ
,ponika,Vmpr3s,I-SUBJ
,voda,Ncfsn,I-SUBJ
,.,Z,O
Sentence: 1273,izvirno,Agpnsn,B-OBJ
,brezno,Ncnsn,I-OBJ
,:,Z,O
,Iz,Sg,B-SUBJ
,njega,Pp3msg,I-SUBJ
,voda,Ncfsn,I-SUBJ
,izvira,Vmpr3s,I-SUBJ
,.,Z,O
Sentence: 1274,vodokazno,Agpnsn,B-OBJ
,brezno,Ncnsn,I-OBJ
,:,Z,O
,Brezno,Ncnsn,B-SUBJ
,",",Z,O
,v,Sl,O
,katerem,Pq-msl,O
,vodna,Agpfsn,O
,gladina,Ncfsn,O
,koleba,Vmpr3s,O
,skladno,Rgp,O
,s,Si,O
,širšo,Agcfsi,O
,gladino,Ncfsi,O
,(,Z,O
,nivojem,Ncmsi,O
,),Z,O
,kraške,Agpfsg,O
,vode,Ncfsg,O
,in,Cc,O
,je,Va-r3s-n,O
,zato,Rgp,O
,njen,Ps3msnsf,O
,kazalec,Ncmsn,O
,.,Z,O
,gladina,Ncfsn,O
,vode,Ncfsg,O
Sentence: 1275,vodokazno,Agpnsn,B-OBJ
,brezno,Ncnsn,I-OBJ
,:,Z,O
,Brezno,Ncnsn,O
,",",Z,O
,v,Sl,B-SUBJ
,katerem,Pq-msl,I-SUBJ
,vodna,Agpfsn,I-SUBJ
,gladina,Ncfsn,I-SUBJ
,koleba,Vmpr3s,I-SUBJ
,skladno,Rgp,I-SUBJ
,s,Si,I-SUBJ
,širšo,Agcfsi,I-SUBJ
,gladino,Ncfsi,I-SUBJ
,(,Z,I-SUBJ
,nivojem,Ncmsi,I-SUBJ
,),Z,I-SUBJ
,kraške,Agpfsg,I-SUBJ
,vode,Ncfsg,I-SUBJ
,in,Cc,I-SUBJ
,je,Va-r3s-n,I-SUBJ
,zato,Rgp,I-SUBJ
,njen,Ps3msnsf,I-SUBJ
,kazalec,Ncmsn,I-SUBJ
,.,Z,O
,gladina,Ncfsn,O
,vode,Ncfsg,O
Sentence: 1276,lijakasto,Agpnsn,B-OBJ
,brezno,Ncnsn,I-OBJ
,:,Z,O
,Je,Va-r3s-n,B-SUBJ
,podobno,Agpnsn,I-SUBJ
,lijaku,Ncmsd,I-SUBJ
,in,Cc,I-SUBJ
,se,Px------y,I-SUBJ
,navzdol,Rgp,I-SUBJ
,oži,Vmpr3s,I-SUBJ
,.,Z,O
Sentence: 1277,ponikalnica,Ncfsn,O
,",",Z,O
,ponornica,Ncfsn,B-OBJ
,:,Z,O
,Vodni,Agpmsny,B-SUBJ
,tok,Ncmsn,I-SUBJ
,",",Z,O
,ki,Cs,O
,ponikne,Vmer3s,O
,v,Sa,O
,kraško,Agpnsa,O
,podzemlje,Ncnsa,O
,.,Z,O
Sentence: 1278,ponikalnica,Ncfsn,O
,",",Z,O
,ponornica,Ncfsn,B-OBJ
,:,Z,O
,Vodni,Agpmsny,O
,tok,Ncmsn,O
,",",Z,O
,ki,Cs,O
,ponikne,Vmer3s,B-SUBJ
,v,Sa,O
,kraško,Agpnsa,O
,podzemlje,Ncnsa,O
,.,Z,O
Sentence: 1279,ponikalnica,Ncfsn,O
,",",Z,O
,ponornica,Ncfsn,B-OBJ
,:,Z,O
,Vodni,Agpmsny,O
,tok,Ncmsn,O
,",",Z,O
,ki,Cs,O
,ponikne,Vmer3s,O
,v,Sa,B-SUBJ
,kraško,Agpnsa,I-SUBJ
,podzemlje,Ncnsa,I-SUBJ
,.,Z,O
Sentence: 1280,ponikalnica,Ncfsn,B-OBJ
,",",Z,O
,ponornica,Ncfsn,O
,:,Z,O
,Vodni,Agpmsny,B-SUBJ
,tok,Ncmsn,I-SUBJ
,",",Z,O
,ki,Cs,O
,ponikne,Vmer3s,O
,v,Sa,O
,kraško,Agpnsa,O
,podzemlje,Ncnsa,O
,.,Z,O
Sentence: 1281,ponikalnica,Ncfsn,B-OBJ
,",",Z,O
,ponornica,Ncfsn,O
,:,Z,O
,Vodni,Agpmsny,O
,tok,Ncmsn,O
,",",Z,O
,ki,Cs,O
,ponikne,Vmer3s,B-SUBJ
,v,Sa,O
,kraško,Agpnsa,O
,podzemlje,Ncnsa,O
,.,Z,O
Sentence: 1282,ponikalnica,Ncfsn,B-OBJ
,",",Z,O
,ponornica,Ncfsn,O
,:,Z,O
,Vodni,Agpmsny,O
,tok,Ncmsn,O
,",",Z,O
,ki,Cs,O
,ponikne,Vmer3s,O
,v,Sa,B-SUBJ
,kraško,Agpnsa,I-SUBJ
,podzemlje,Ncnsa,I-SUBJ
,.,Z,O
Sentence: 1283,ponikev,Ncfpg,B-OBJ
,",",Z,O
,ponikva,Ncfsn,O
,:,Z,O
,Odprtina,Ncfsn,O
,",",Z,O
,kamor,Cs,O
,se,Px------y,O
,izgublja,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,za,Sa,O
,ponikev,Ncmsan,O
,:,Z,O
,ponikanje,Ncnsn,O
,vodnega,Agpmsg,O
,toka,Ncmsg,O
,v,Sa,O
,odprtino,Ncfsa,O
,",",Z,O
,večidel,Rgp,B-SUBJ
,prekrito,Appnsn,I-SUBJ
,z,Si,I-SUBJ
,naplavino,Ncfsi,I-SUBJ
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
,),Z,O
,.,Z,O
Sentence: 1284,ponikev,Ncfpg,B-OBJ
,",",Z,O
,ponikva,Ncfsn,O
,:,Z,O
,Odprtina,Ncfsn,B-SUBJ
,",",Z,O
,kamor,Cs,O
,se,Px------y,O
,izgublja,Vmpr3s,O
,voda,Ncfsn,O
,.,Z,O
,Priporočljiv,Agpmsnn,O
,pomen,Ncmsn,O
,za,Sa,O
,ponikev,Ncmsan,O
,:,Z,O
,ponikanje,Ncnsn,O
,vodnega,Agpmsg,O
,toka,Ncmsg,O
,v,Sa,O
,odprtino,Ncfsa,O
,",",Z,O
,večidel,Rgp,O
,prekrito,Appnsn,O
,z,Si,O
,naplavino,Ncfsi,O
,",",Z,O
,v,Sl,O
,nasprotju,Ncnsl,O
,s,Si,O
,ponikanjem,Ncnsi,O
,v,Sa,O
,jamo,Ncfsa,O
,(,Z,O
,ponor,Ncmsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,špranjo,Ncfsi,O
,v,Sl,O
,skali,Ncfsl,O
,(,Z,O
,požiralnik,Ncmsn,O
,),Z,O
,(,Z,O
,Primer,Ncmsn,O
,:,Z,O
,ponikev,Ncfpg,O
,Temenice,Npfsg,O
,pri,Sl,O
,vasi,Ncfsl,O
,Ponikve,Npfpn,O
