Sentence #,Word,POS,Tag
,small,JJ,O
,passage,NN,O
,or,CC,O
,opening,VBG,O
,in,IN,O
,a,DT,O
,cave,NN,O
,;,:,O
,in,IN,O
,cross,NN,O
,section,NN,O
,",",",",O
,rounded,VBN,O
,at,IN,O
,the,DT,O
,top,NN,O
,",",",",O
,constricted,VBN,O
,in,IN,O
,the,DT,O
,middle,NN,O
,",",",",O
,and,CC,O
,rectangular,JJ,O
,or,CC,O
,flared,VBN,O
,out,RP,O
,below,RB,O
,.,.,O
Sentence: 1469,keyhole,NN,B-DEFINIENDUM
,:,:,O
,A,DT,O
,small,JJ,O
,passage,NN,O
,or,CC,O
,opening,VBG,O
,in,IN,O
,a,DT,O
,cave,NN,O
,;,:,O
,in,IN,O
,cross,NN,O
,section,NN,O
,",",",",O
,rounded,VBN,O
,at,IN,O
,the,DT,O
,top,NN,O
,",",",",O
,constricted,VBN,O
,in,IN,O
,the,DT,O
,middle,NN,O
,",",",",O
,and,CC,O
,rectangular,JJ,O
,or,CC,O
,flared,VBN,O
,out,RP,O
,below,RB,O
,.,.,O
Sentence: 1470,keyhole,NN,B-DEFINIENDUM
,:,:,O
,A,DT,O
,small,JJ,O
,passage,NN,O
,or,CC,O
,opening,VBG,O
,in,IN,O
,a,DT,O
,cave,NN,O
,;,:,O
,in,IN,O
,cross,NN,O
,section,NN,O
,",",",",O
,rounded,VBN,O
,at,IN,O
,the,DT,O
,top,NN,O
,",",",",O
,constricted,VBN,O
,in,IN,O
,the,DT,O
,middle,NN,O
,",",",",O
,and,CC,O
,rectangular,JJ,O
,or,CC,O
,flared,VBN,O
,out,RP,O
,below,RB,O
,.,.,O
Sentence: 1471,knobstone,NN,B-DEFINIENDUM
,:,:,O
,Speleothem,NNP,O
,",",",",O
,larger,JJR,O
,",",",",O
,more,RBR,O
,pronounced,VBN,O
,",",",",O
,and,CC,O
,more,RBR,O
,widely,RB,O
,separated,VBN,O
,than,IN,O
,cave,NN,O
,coral,NN,O
,.,.,O
Sentence: 1472,knobstone,NN,B-DEFINIENDUM
,:,:,O
,Speleothem,NNP,O
,",",",",O
,larger,JJR,O
,",",",",O
,more,RBR,O
,pronounced,VBN,O
,",",",",O
,and,CC,O
,more,RBR,O
,widely,RB,O
,separated,VBN,O
,than,IN,O
,cave,NN,O
,coral,NN,O
,.,.,O
Sentence: 1473,level,NN,B-DEFINIENDUM
,:,:,O
,Within,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,O
,group,NN,O
,of,IN,O
,passages,NNS,O
,developed,VBD,O
,in,IN,O
,the,DT,O
,same,JJ,O
,horizontal,JJ,O
,plane,NN,O
,.,.,O
Sentence: 1474,level,NN,B-DEFINIENDUM
,:,:,O
,Within,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,O
,group,NN,O
,of,IN,O
,passages,NNS,O
,developed,VBD,O
,in,IN,O
,the,DT,O
,same,JJ,O
,horizontal,JJ,O
,plane,NN,O
,.,.,O
Sentence: 1475,level,NN,B-DEFINIENDUM
,:,:,O
,Within,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,a,DT,O
,group,NN,O
,of,IN,O
,passages,NNS,O
,developed,VBD,O
,in,IN,O
,the,DT,O
,same,JJ,O
,horizontal,JJ,O
,plane,NN,O
,.,.,O
Sentence: 1477,light,NN,B-DEFINIENDUM
,hole,NN,I-DEFINIENDUM
,:,:,O
,Fossil,NN,O
,or,CC,O
,abandoned,VBN,O
,swallow,NN,O
,hole,NN,O
,.,.,O
Sentence: 1478,light,NN,B-DEFINIENDUM
,hole,NN,I-DEFINIENDUM
,:,:,O
,Fossil,NN,O
,or,CC,O
,abandoned,VBN,O
,swallow,NN,O
,hole,NN,O
,.,.,O
Sentence: 1479,light,NN,B-DEFINIENDUM
,hole,NN,I-DEFINIENDUM
,:,:,O
,Fossil,NN,O
,or,CC,O
,abandoned,VBN,O
,swallow,NN,O
,hole,NN,O
,.,.,O
Sentence: 1480,limestone,NN,B-DEFINIENDUM
,:,:,O
,A,DT,O
,sedimentary,JJ,O
,rock,NN,O
,consisting,VBG,O
,chiefly,JJ,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,",",",",O
,CaCO,NNP,O
Sentence: 1481,limestone,NN,B-DEFINIENDUM
,:,:,O
,A,DT,O
,sedimentary,JJ,O
,rock,NN,O
,consisting,VBG,O
,chiefly,JJ,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,",",",",O
,CaCO,NNP,O
Sentence: 1482,limestone,NN,B-DEFINIENDUM
,:,:,O
,A,DT,O
,sedimentary,JJ,O
,rock,NN,O
,consisting,VBG,O
,chiefly,JJ,O
,of,IN,O
,calcium,NN,O
,carbonate,NN,O
,",",",",O
,CaCO,NNP,O
Sentence: 1483,chamber,NN,B-DEFINIENDUM
,-,",",O
,the,DT,O
,largest,JJS,O
,order,NN,O
,of,IN,O
,cavity,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,with,IN,O
,considerable,JJ,O
,width,NN,O
,and,CC,O
,length,NN,O
,but,CC,O
,not,RB,O
,necessarily,RB,O
,great,JJ,O
,height,NN,O
,.,.,O
Sentence: 1484,chamber,NN,B-DEFINIENDUM
,-,",",O
,the,DT,O
,largest,JJS,O
,order,NN,O
,of,IN,O
,cavity,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,with,IN,O
,considerable,JJ,O
,width,NN,O
,and,CC,O
,length,NN,O
,but,CC,O
,not,RB,O
,necessarily,RB,O
,great,JJ,O
,height,NN,O
,.,.,O
Sentence: 1485,chamber,NN,B-DEFINIENDUM
,-,",",O
,the,DT,O
,largest,JJS,O
,order,NN,O
,of,IN,O
,cavity,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,with,IN,O
,considerable,JJ,O
,width,NN,O
,and,CC,O
,length,NN,O
,but,CC,O
,not,RB,O
,necessarily,RB,O
,great,JJ,O
,height,NN,O
,.,.,O
Sentence: 1486,chamber,NN,B-DEFINIENDUM
,-,",",O
,the,DT,O
,largest,JJS,O
,order,NN,O
,of,IN,O
,cavity,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,with,IN,O
,considerable,JJ,O
,width,NN,O
,and,CC,O
,length,NN,O
,but,CC,O
,not,RB,O
,necessarily,RB,O
,great,JJ,O
,height,NN,O
,.,.,O
Sentence: 1487,chamber,NN,B-DEFINIENDUM
,-,",",O
,the,DT,O
,largest,JJS,O
,order,NN,O
,of,IN,O
,cavity,NN,O
,in,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,with,IN,O
,considerable,JJ,O
,width,NN,O
,and,CC,O
,length,NN,O
,but,CC,O
,not,RB,O
,necessarily,RB,O
,great,JJ,O
,height,NN,O
,.,.,O
Sentence: 1488,choke,NN,B-DEFINIENDUM
,-,HYPH,O
,rock,NN,O
,debris,NN,O
,or,CC,O
,cave,NN,O
,fill,VB,O
,blocking,VBG,O
,part,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1489,choke,NN,B-DEFINIENDUM
,-,HYPH,O
,rock,NN,O
,debris,NN,O
,or,CC,O
,cave,NN,O
,fill,VB,O
,blocking,VBG,O
,part,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1490,choke,NN,B-DEFINIENDUM
,-,HYPH,O
,rock,NN,O
,debris,NN,O
,or,CC,O
,cave,NN,O
,fill,VB,O
,blocking,VBG,O
,part,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1491,column,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,speleothem,NN,O
,from,IN,O
,floor,NN,O
,to,IN,O
,ceiling,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,the,DT,O
,growth,NN,O
,and,CC,O
,joining,VBG,O
,of,IN,O
,a,DT,O
,stalactite,NN,O
,and,CC,O
,a,DT,O
,stalagmite,NN,O
,",",",",O
,or,CC,O
,by,IN,O
,the,DT,O
,growth,NN,O
,of,IN,O
,either,DT,O
,to,TO,O
,meet,VB,O
,bedrock,NN,O
,.,.,O
Sentence: 1492,column,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,speleothem,NN,O
,from,IN,O
,floor,NN,O
,to,IN,O
,ceiling,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,the,DT,O
,growth,NN,O
,and,CC,O
,joining,VBG,O
,of,IN,O
,a,DT,O
,stalactite,NN,O
,and,CC,O
,a,DT,O
,stalagmite,NN,O
,",",",",O
,or,CC,O
,by,IN,O
,the,DT,O
,growth,NN,O
,of,IN,O
,either,DT,O
,to,TO,O
,meet,VB,O
,bedrock,NN,O
,.,.,O
Sentence: 1493,column,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,speleothem,NN,O
,from,IN,O
,floor,NN,O
,to,IN,O
,ceiling,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,the,DT,O
,growth,NN,O
,and,CC,O
,joining,VBG,O
,of,IN,O
,a,DT,O
,stalactite,NN,O
,and,CC,O
,a,DT,O
,stalagmite,NN,O
,",",",",O
,or,CC,O
,by,IN,O
,the,DT,O
,growth,NN,O
,of,IN,O
,either,DT,O
,to,TO,O
,meet,VB,O
,bedrock,NN,O
,.,.,O
Sentence: 1494,column,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,speleothem,NN,O
,from,IN,O
,floor,NN,O
,to,IN,O
,ceiling,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,the,DT,O
,growth,NN,O
,and,CC,O
,joining,VBG,O
,of,IN,O
,a,DT,O
,stalactite,NN,O
,and,CC,O
,a,DT,O
,stalagmite,NN,O
,",",",",O
,or,CC,O
,by,IN,O
,the,DT,O
,growth,NN,O
,of,IN,O
,either,DT,O
,to,TO,O
,meet,VB,O
,bedrock,NN,O
,.,.,O
Sentence: 1496,conduit,NN,B-DEFINIENDUM
,-,",",O
,an,DT,O
,underground,JJ,O
,stream,NN,O
,course,NN,O
,completely,RB,O
,filled,VBN,O
,with,IN,O
,water,NN,O
,and,CC,O
,under,IN,O
,hydrostatic,JJ,O
,pressure,NN,O
,or,CC,O
,a,DT,O
,circular,JJ,O
,or,CC,O
,elliptical,JJ,O
,passage,NN,O
,inferred,VBN,O
,to,TO,O
,have,VB,O
,been,VBN,O
,such,PDT,O
,a,DT,O
,stream,NN,O
,course,NN,O
,.,.,O
Sentence: 1497,conduit,NN,B-DEFINIENDUM
,-,",",O
,an,DT,O
,underground,JJ,O
,stream,NN,O
,course,NN,O
,completely,RB,O
,filled,VBN,O
,with,IN,O
,water,NN,O
,and,CC,O
,under,IN,O
,hydrostatic,JJ,O
,pressure,NN,O
,or,CC,O
,a,DT,O
,circular,JJ,O
,or,CC,O
,elliptical,JJ,O
,passage,NN,O
,inferred,VBN,O
,to,TO,O
,have,VB,O
,been,VBN,O
,such,PDT,O
,a,DT,O
,stream,NN,O
,course,NN,O
,.,.,O
Sentence: 1499,conduit,NN,B-DEFINIENDUM
,-,",",O
,an,DT,O
,underground,JJ,O
,stream,NN,O
,course,NN,O
,completely,RB,O
,filled,VBN,O
,with,IN,O
,water,NN,O
,and,CC,O
,under,IN,O
,hydrostatic,JJ,O
,pressure,NN,O
,or,CC,O
,a,DT,O
,circular,JJ,O
,or,CC,O
,elliptical,JJ,O
,passage,NN,O
,inferred,VBN,O
,to,TO,O
,have,VB,O
,been,VBN,O
,such,PDT,O
,a,DT,O
,stream,NN,O
,course,NN,O
,.,.,O
Sentence: 1500,conduit,NN,B-DEFINIENDUM
,-,",",O
,an,DT,O
,underground,JJ,O
,stream,NN,O
,course,NN,O
,completely,RB,O
,filled,VBN,O
,with,IN,O
,water,NN,O
,and,CC,O
,under,IN,O
,hydrostatic,JJ,O
,pressure,NN,O
,or,CC,O
,a,DT,O
,circular,JJ,O
,or,CC,O
,elliptical,JJ,O
,passage,NN,O
,inferred,VBN,O
,to,TO,O
,have,VB,O
,been,VBN,O
,such,PDT,O
,a,DT,O
,stream,NN,O
,course,NN,O
,.,.,O
Sentence: 1501,corrosion,NN,B-DEFINIENDUM
,-,",",O
,the,DT,O
,wearing,VBG,O
,away,RB,O
,of,IN,O
,bedrock,JJ,O
,or,CC,O
,loose,JJ,O
,sediment,NN,O
,by,IN,O
,mechanical,JJ,O
,action,NN,O
,of,IN,O
,moving,VBG,O
,agents,NNS,O
,",",",",O
,especially,RB,O
,water,NN,O
,.,.,O
Sentence: 1502,corrosion,NN,B-DEFINIENDUM
,-,",",O
,the,DT,O
,wearing,VBG,O
,away,RB,O
,of,IN,O
,bedrock,JJ,O
,or,CC,O
,loose,JJ,O
,sediment,NN,O
,by,IN,O
,mechanical,JJ,O
,action,NN,O
,of,IN,O
,moving,VBG,O
,agents,NNS,O
,",",",",O
,especially,RB,O
,water,NN,O
,.,.,O
Sentence: 1504,curtain,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,speleothem,NN,O
,in,IN,O
,the,DT,O
,form,NN,O
,of,IN,O
,a,DT,O
,wavy,JJ,O
,or,CC,O
,folded,VBN,O
,sheet,NN,O
,",",",",O
,often,RB,O
,translucent,JJ,O
,and,CC,O
,resonant,JJ,O
,",",",",O
,hanging,VBG,O
,from,IN,O
,the,DT,O
,roof,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1506,curtain,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,speleothem,NN,O
,in,IN,O
,the,DT,O
,form,NN,O
,of,IN,O
,a,DT,O
,wavy,JJ,O
,or,CC,O
,folded,VBN,O
,sheet,NN,O
,",",",",O
,often,RB,O
,translucent,JJ,O
,and,CC,O
,resonant,JJ,O
,",",",",O
,hanging,VBG,O
,from,IN,O
,the,DT,O
,roof,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1507,curtain,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,speleothem,NN,O
,in,IN,O
,the,DT,O
,form,NN,O
,of,IN,O
,a,DT,O
,wavy,JJ,O
,or,CC,O
,folded,VBN,O
,sheet,NN,O
,",",",",O
,often,RB,O
,translucent,JJ,O
,and,CC,O
,resonant,JJ,O
,",",",",O
,hanging,VBG,O
,from,IN,O
,the,DT,O
,roof,NN,O
,or,CC,O
,wall,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,.,.,O
Sentence: 1508,dark,JJ,B-DEFINIENDUM
,zone,NN,I-DEFINIENDUM
,-,",",O
,the,DT,O
,part,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,which,WDT,O
,daylight,NN,O
,does,VBZ,O
,not,RB,O
,reach,VB,O
,.,.,O
Sentence: 1509,dark,JJ,B-DEFINIENDUM
,zone,NN,I-DEFINIENDUM
,-,",",O
,the,DT,O
,part,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,which,WDT,O
,daylight,NN,O
,does,VBZ,O
,not,RB,O
,reach,VB,O
,.,.,O
Sentence: 1510,decomposers,NNS,B-DEFINIENDUM
,-,HYPH,O
,living,VBG,O
,things,NNS,O
,",",",",O
,chiefly,JJ,O
,bacteria,NNS,O
,and,CC,O
,fungi,NNS,O
,",",",",O
,that,WDT,O
,subsist,VBP,O
,by,IN,O
,extracting,VBG,O
,energy,NN,O
,from,IN,O
,tissues,NNS,O
,of,IN,O
,dead,JJ,O
,animals,NNS,O
,and,CC,O
,plants,NNS,O
,.,.,O
,detritivore,JJ,O
,organisms,NNS,O
,which,WDT,O
,feed,VBP,O
,on,IN,O
,organic,JJ,O
,detritus,NN,O
,",",",",O
,such,JJ,O
,as,IN,O
,the,DT,O
,dead,JJ,O
,parts,NNS,O
,of,IN,O
,plants,NNS,O
,or,CC,O
,the,DT,O
,dead,JJ,O
,bodies,NNS,O
,and,CC,O
,waste,NN,O
,products,NNS,O
,of,IN,O
,animals,NNS,O
,.,.,O
Sentence: 1511,decomposers,NNS,B-DEFINIENDUM
,-,HYPH,O
,living,VBG,O
,things,NNS,O
,",",",",O
,chiefly,JJ,O
,bacteria,NNS,O
,and,CC,O
,fungi,NNS,O
,",",",",O
,that,WDT,O
,subsist,VBP,O
,by,IN,O
,extracting,VBG,O
,energy,NN,O
,from,IN,O
,tissues,NNS,O
,of,IN,O
,dead,JJ,O
,animals,NNS,O
,and,CC,O
,plants,NNS,O
,.,.,O
,detritivore,JJ,O
,organisms,NNS,O
,which,WDT,O
,feed,VBP,O
,on,IN,O
,organic,JJ,O
,detritus,NN,O
,",",",",O
,such,JJ,O
,as,IN,O
,the,DT,O
,dead,JJ,O
,parts,NNS,O
,of,IN,O
,plants,NNS,O
,or,CC,O
,the,DT,O
,dead,JJ,O
,bodies,NNS,O
,and,CC,O
,waste,NN,O
,products,NNS,O
,of,IN,O
,animals,NNS,O
,.,.,O
Sentence: 1514,doline,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,closed,VBN,O
,depression,NN,O
,draining,VBG,O
,underground,RB,O
,in,IN,O
,karst,NN,O
,",",",",O
,of,IN,O
,simple,JJ,O
,but,CC,O
,variable,JJ,O
,form,NN,O
,",",",",O
,e.g.,FW,O
,",",",",O
,cylindrical,JJ,O
,",",",",O
,conical,JJ,O
,",",",",O
,bowl,NN,O
,-,HYPH,O
,or,CC,O
,dish,NN,O
,-,HYPH,O
,shaped,VBN,O
,.,.,O
,from,IN,O
,a,DT,O
,few,JJ,O
,to,IN,O
,many,JJ,O
,hundreds,NNS,O
,of,IN,O
,metres,NNS,O
,in,IN,O
,dimension,NN,O
,.,.,O
Sentence: 1515,doline,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,closed,VBN,O
,depression,NN,O
,draining,VBG,O
,underground,RB,O
,in,IN,O
,karst,NN,O
,",",",",O
,of,IN,O
,simple,JJ,O
,but,CC,O
,variable,JJ,O
,form,NN,O
,",",",",O
,e.g.,FW,O
,",",",",O
,cylindrical,JJ,O
,",",",",O
,conical,JJ,O
,",",",",O
,bowl,NN,O
,-,HYPH,O
,or,CC,O
,dish,NN,O
,-,HYPH,O
,shaped,VBN,O
,.,.,O
,from,IN,O
,a,DT,O
,few,JJ,O
,to,IN,O
,many,JJ,O
,hundreds,NNS,O
,of,IN,O
,metres,NNS,O
,in,IN,O
,dimension,NN,O
,.,.,O
Sentence: 1516,doline,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,closed,VBN,O
,depression,NN,O
,draining,VBG,O
,underground,RB,O
,in,IN,O
,karst,NN,O
,",",",",O
,of,IN,O
,simple,JJ,O
,but,CC,O
,variable,JJ,O
,form,NN,O
,",",",",O
,e.g.,FW,O
,",",",",O
,cylindrical,JJ,O
,",",",",O
,conical,JJ,O
,",",",",O
,bowl,NN,O
,-,HYPH,O
,or,CC,O
,dish,NN,O
,-,HYPH,O
,shaped,VBN,O
,.,.,O
,from,IN,O
,a,DT,O
,few,JJ,O
,to,IN,O
,many,JJ,O
,hundreds,NNS,O
,of,IN,O
,metres,NNS,O
,in,IN,O
,dimension,NN,O
,.,.,O
Sentence: 1517,doline,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,closed,VBN,O
,depression,NN,O
,draining,VBG,O
,underground,RB,O
,in,IN,O
,karst,NN,O
,",",",",O
,of,IN,O
,simple,JJ,O
,but,CC,O
,variable,JJ,O
,form,NN,O
,",",",",O
,e.g.,FW,O
,",",",",O
,cylindrical,JJ,O
,",",",",O
,conical,JJ,O
,",",",",O
,bowl,NN,O
,-,HYPH,O
,or,CC,O
,dish,NN,O
,-,HYPH,O
,shaped,VBN,O
,.,.,O
,from,IN,O
,a,DT,O
,few,JJ,O
,to,IN,O
,many,JJ,O
,hundreds,NNS,O
,of,IN,O
,metres,NNS,O
,in,IN,O
,dimension,NN,O
,.,.,O
Sentence: 1518,doline,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,closed,VBN,O
,depression,NN,O
,draining,VBG,O
,underground,RB,O
,in,IN,O
,karst,NN,O
,",",",",O
,of,IN,O
,simple,JJ,O
,but,CC,O
,variable,JJ,O
,form,NN,O
,",",",",O
,e.g.,FW,O
,",",",",O
,cylindrical,JJ,O
,",",",",O
,conical,JJ,O
,",",",",O
,bowl,NN,O
,-,HYPH,O
,or,CC,O
,dish,NN,O
,-,HYPH,O
,shaped,VBN,O
,.,.,O
,from,IN,O
,a,DT,O
,few,JJ,O
,to,IN,O
,many,JJ,O
,hundreds,NNS,O
,of,IN,O
,metres,NNS,O
,in,IN,O
,dimension,NN,O
,.,.,O
Sentence: 1519,doline,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,closed,VBN,O
,depression,NN,O
,draining,VBG,O
,underground,RB,O
,in,IN,O
,karst,NN,O
,",",",",O
,of,IN,O
,simple,JJ,O
,but,CC,O
,variable,JJ,O
,form,NN,O
,",",",",O
,e.g.,FW,O
,",",",",O
,cylindrical,JJ,O
,",",",",O
,conical,JJ,O
,",",",",O
,bowl,NN,O
,-,HYPH,O
,or,CC,O
,dish,NN,O
,-,HYPH,O
,shaped,VBN,O
,.,.,O
,from,IN,O
,a,DT,O
,few,JJ,O
,to,IN,O
,many,JJ,O
,hundreds,NNS,O
,of,IN,O
,metres,NNS,O
,in,IN,O
,dimension,NN,O
,.,.,O
Sentence: 1524,dolomite,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,mineral,NN,O
,consisting,NN,O
,of,IN,O
,the,DT,O
,double,JJ,O
,carbonate,NN,O
,of,IN,O
,magnesium,NN,O
,and,CC,O
,calcium,NN,O
,.,.,O
Sentence: 1525,dolomite,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,mineral,NN,O
,consisting,NN,O
,of,IN,O
,the,DT,O
,double,JJ,O
,carbonate,NN,O
,of,IN,O
,magnesium,NN,O
,and,CC,O
,calcium,NN,O
,.,.,O
Sentence: 1526,dome,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,large,JJ,O
,hemispheroidal,JJ,O
,hollow,NN,O
,in,IN,O
,the,DT,O
,roof,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,breakdown,NN,O
,and,CC,O
,/,",",O
,or,CC,O
,salt,NN,O
,weathering,NN,O
,",",",",O
,generally,RB,O
,in,IN,O
,mechanically,RB,O
,weak,JJ,O
,rocks,NNS,O
,",",",",O
,which,WDT,O
,prevents,VBZ,O
,bedding,NN,O
,and,CC,O
,joints,NNS,O
,dominating,VBG,O
,the,DT,O
,form,NN,O
,.,.,O
Sentence: 1527,dome,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,large,JJ,O
,hemispheroidal,JJ,O
,hollow,NN,O
,in,IN,O
,the,DT,O
,roof,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,breakdown,NN,O
,and,CC,O
,/,",",O
,or,CC,O
,salt,NN,O
,weathering,NN,O
,",",",",O
,generally,RB,O
,in,IN,O
,mechanically,RB,O
,weak,JJ,O
,rocks,NNS,O
,",",",",O
,which,WDT,O
,prevents,VBZ,O
,bedding,NN,O
,and,CC,O
,joints,NNS,O
,dominating,VBG,O
,the,DT,O
,form,NN,O
,.,.,O
Sentence: 1528,dome,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,large,JJ,O
,hemispheroidal,JJ,O
,hollow,NN,O
,in,IN,O
,the,DT,O
,roof,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,breakdown,NN,O
,and,CC,O
,/,",",O
,or,CC,O
,salt,NN,O
,weathering,NN,O
,",",",",O
,generally,RB,O
,in,IN,O
,mechanically,RB,O
,weak,JJ,O
,rocks,NNS,O
,",",",",O
,which,WDT,O
,prevents,VBZ,O
,bedding,NN,O
,and,CC,O
,joints,NNS,O
,dominating,VBG,O
,the,DT,O
,form,NN,O
,.,.,O
Sentence: 1529,dome,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,large,JJ,O
,hemispheroidal,JJ,O
,hollow,NN,O
,in,IN,O
,the,DT,O
,roof,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,breakdown,NN,O
,and,CC,O
,/,",",O
,or,CC,O
,salt,NN,O
,weathering,NN,O
,",",",",O
,generally,RB,O
,in,IN,O
,mechanically,RB,O
,weak,JJ,O
,rocks,NNS,O
,",",",",O
,which,WDT,O
,prevents,VBZ,O
,bedding,NN,O
,and,CC,O
,joints,NNS,O
,dominating,VBG,O
,the,DT,O
,form,NN,O
,.,.,O
Sentence: 1530,dome,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,large,JJ,O
,hemispheroidal,JJ,O
,hollow,NN,O
,in,IN,O
,the,DT,O
,roof,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,breakdown,NN,O
,and,CC,O
,/,",",O
,or,CC,O
,salt,NN,O
,weathering,NN,O
,",",",",O
,generally,RB,O
,in,IN,O
,mechanically,RB,O
,weak,JJ,O
,rocks,NNS,O
,",",",",O
,which,WDT,O
,prevents,VBZ,O
,bedding,NN,O
,and,CC,O
,joints,NNS,O
,dominating,VBG,O
,the,DT,O
,form,NN,O
,.,.,O
Sentence: 1531,dome,NN,B-DEFINIENDUM
,-,HYPH,O
,a,DT,O
,large,JJ,O
,hemispheroidal,JJ,O
,hollow,NN,O
,in,IN,O
,the,DT,O
,roof,NN,O
,of,IN,O
,a,DT,O
,cave,NN,O
,",",",",O
,formed,VBN,O
,by,IN,O
,breakdown,NN,O
,and,CC,O
,/,",",O
,or,CC,O
,salt,NN,O
,weathering,NN,O
,",",",",O
,generally,RB,O
,in,IN,O
,mechanically,RB,O
,weak,JJ,O
,rocks,NNS,O
,",",",",O
,which,WDT,O
,prevents,VBZ,O
,bedding,NN,O
,and,CC,O
,joints,NNS,O
,dominating,VBG,O
,the,DT,O
,form,NN,O
,.,.,O
Sentence: 1532,driphole,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,hole,NN,O
,formed,VBN,O
,by,IN,O
,water,NN,O
,dripping,VBG,O
,onto,IN,O
,the,DT,O
,cave,NN,O
,floor,NN,O
,.,.,O
,cave,NN,O
,floor,NN,O
Sentence: 1533,driphole,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,hole,NN,O
,formed,VBN,O
,by,IN,O
,water,NN,O
,dripping,VBG,O
,onto,IN,O
,the,DT,O
,cave,NN,O
,floor,NN,O
,.,.,O
,cave,NN,O
,floor,NN,O
Sentence: 1534,driphole,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,hole,NN,O
,formed,VBN,O
,by,IN,O
,water,NN,O
,dripping,VBG,O
,onto,IN,O
,the,DT,O
,cave,NN,O
,floor,NN,O
,.,.,O
,cave,NN,O
,floor,NN,O
Sentence: 1535,dripline,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,line,NN,O
,on,IN,O
,the,DT,O
,ground,NN,O
,at,IN,O
,a,DT,O
,cave,NN,O
,entrance,NN,O
,formed,VBN,O
,by,IN,O
,drips,NNS,O
,from,IN,O
,the,DT,O
,rock,NN,O
,above,RB,O
,",",",",O
,useful,JJ,O
,in,IN,O
,cave,NN,O
,survey,NN,O
,to,TO,O
,define,VB,O
,the,DT,O
,beginning,NN,O
,of,IN,O
,the,DT,O
,cave,NN,O
,.,.,O
Sentence: 1536,dripline,NN,B-DEFINIENDUM
,-,",",O
,a,DT,O
,line,NN,O
,on,IN,O
,the,DT,O
