Sentence #,Word,POS,Tag
,vodo,Ncfsa,I-SUBJECT
,.,Z,O
Sentence: 397,Dele,Ncmpa,B-SUBJECT
,krasa,Ncmsg,I-SUBJECT
,",",Z,O
,kjer,Cs,O
,na,Sl,B-SUBJECT
,površju,Ncnsl,I-SUBJECT
,delujeta,Vmpr3d,O
,tako,Rgp,O
,kraški,Agpmsny,O
,kot,Cs,O
,fluvialni,Agpmsny,O
,geomorfni,Agpmsny,O
,sistem,Ncmsn,O
,",",Z,O
,Roglić,Npmsn,O
,(,Z,O
,1959,Mdc,O
,),Z,O
,imenuje,Vmbr3s,O
,fluviokras,Ncmsn,B-DEFINIENDUM
,.,Z,O
,na,Sl,O
,površju,Ncnsl,O
Sentence: 398,Katavatron,Npmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,starogrška,Agpfsn,B-SUBJECT
,beseda,Ncfsn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,preprosto,Rgp,O
,pomeni,Vmbr3s,O
,požiralnik,Ncmsan,O
,oziroma,Cc,O
,ponor,Ncmsan,O
,.,Z,O
Sentence: 399,Meje,Ncfpn,B-SUBJECT
,območja,Ncnsg,I-SUBJECT
,",",Z,O
,od,Sg,B-SUBJECT
,koder,Cs,I-SUBJECT
,se,Px------y,I-SUBJECT
,stekajo,Vmpr3p,I-SUBJECT
,vode,Ncfpn,I-SUBJECT
,proti,Sd,I-SUBJECT
,različnim,Agpmpd,I-SUBJECT
,izvirom,Ncmpd,I-SUBJECT
,",",Z,O
,imenujemo,Vmbr1p,O
,razvodnice,Ncfpa,B-DEFINIENDUM
,.,Z,O
Sentence: 400,Poseben,Agpmsan,O
,tip,Ncmsn,B-SUBJECT
,zajezenega,Appmsg,I-SUBJECT
,izvira,Ncmsg,I-SUBJECT
,imenujemo,Vmbr1p,O
,vaukluški,Agpmsny,B-DEFINIENDUM
,izvir,Ncmsn,I-DEFINIENDUM
,.,Z,O
Sentence: 401,Posebna,Agpfsn,O
,oblika,Ncfsn,B-SUBJECT
,izvira,Vmpr3s,I-SUBJECT
,je,Va-r3s-n,O
,periodični,Agpmsny,B-DEFINIENDUM
,izvir,Ncmsn,I-DEFINIENDUM
,ali,Cc,O
,zaganjalka,Ncfsn,O
,.,Z,O
Sentence: 402,Prelivni,Agpmsny,B-DEFINIENDUM
,izvir,Ncmsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,občasni,Agpmsny,O
,kraški,Agpmsny,B-SUBJECT
,izvir,Ncmsn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,aktiven,Agpmsnn,O
,ob,Sl,O
,visokih,Agpmpl,O
,vodostajih,Ncmpl,O
,",",Z,O
,ko,Cs,O
,nižji,Agcmsny,O
,",",Z,O
,običajno,Rgp,O
,stalnejši,Agcmsny,O
,izvir,Ncmsn,O
,ne,Q,O
,zmore,Vmer3s,O
,prevajati,Vmpn,O
,vse,Pg-fsg,O
,vode,Ncfsg,O
,",",Z,O
,ki,Cs,O
,priteka,Vmpr3s,O
,iz,Sg,O
,kraškega,Agpmsg,O
,vodonosnika,Ncmsg,O
,.,Z,O
Sentence: 403,Preboj,Ncmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,trenutek,Ncmsn,B-SUBJECT
,",",Z,O
,ko,Cs,O
,se,Px------y,O
,vzdolž,Sg,O
,celega,Agpmsg,O
,kanala,Ncmsg,O
,pojavi,Vmer3s,O
,turbulenten,Agpmsnn,O
,način,Ncmsn,O
,pretakanja,Ncnsg,O
,vode,Ncfsg,O
,.,Z,O
Sentence: 404,Najpogostejše,Agsfpn,O
,oblike,Ncfpn,B-SUBJECT
,na,Sl,B-SUBJECT
,jamskih,Agpfpl,I-SUBJECT
,stenah,Ncfpl,I-SUBJECT
,so,Va-r3p-n,O
,fasete,Ncfpn,B-DEFINIENDUM
,.,Z,O
Sentence: 405,Območja,Ncnpn,B-SUBJECT
,na,Sl,I-SUBJECT
,stiku,Ncmsl,I-SUBJECT
,kraških,Agpfpg,I-SUBJECT
,in,Cc,I-SUBJECT
,nekraških,Agpfpg,I-SUBJECT
,kamnin,Ncfpg,I-SUBJECT
,",",Z,O
,kjer,Cs,B-SUBJECT
,vode,Ncfpn,I-SUBJECT
,iz,Sg,I-SUBJECT
,nekraškega,Agpnsg,I-SUBJECT
,površja,Ncnsg,I-SUBJECT
,tečejo,Vmpr3p,I-SUBJECT
,v,Sa,I-SUBJECT
,kras,Ncmsan,I-SUBJECT
,",",Z,O
,imenujemo,Vmbr1p,O
,kontaktni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,.,Z,O
,vode,Ncfpn,O
,iz,Sg,O
,nekraškega,Agpnsg,O
,površja,Ncnsg,O
,tečejo,Vmpr3p,O
,v,Sa,O
,kras,Ncmsan,O
Sentence: 406,Podzemni,Agpmpn,B-DEFINIENDUM
,kanjoni,Ncmpn,I-DEFINIENDUM
,v,Sl,B-SUBJECT
,epifreatični,Agpfsl,I-SUBJECT
,ali,Cc,I-SUBJECT
,vadozni,Agpfsl,I-SUBJECT
,coni,Ncfsl,I-SUBJECT
,so,Va-r3p-n,O
,rezultat,Ncmsn,O
,vrezovanja,Ncnsg,O
,ob,Sl,O
,spuščanju,Ncnsl,O
,gladine,Ncfsg,O
,podzemne,Agpfsg,O
,vode,Ncfsg,O
,.,Z,O
Sentence: 407,Najpogostejši,Agsmsny,O
,kemogeni,Agpmsny,B-SUBJECT
,sediment,Ncmsn,I-SUBJECT
,v,Sl,B-SUBJECT
,jamah,Ncfpl,I-SUBJECT
,je,Va-r3s-n,O
,siga,Ncfsn,B-DEFINIENDUM
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,O
,na,Sl,O
,slovenskem,Agpmsl,O
,krasu,Ncmsl,O
,večinoma,Rgp,B-SUBJECT
,kalcitne,Agpfsg,I-SUBJECT
,sestave,Ncfsg,I-SUBJECT
,.,Z,O
Sentence: 408,Izločanje,Ncnsn,B-DEFINIENDUM
,kalcita,Ncmsg,I-DEFINIENDUM
,je,Va-r3s-n,O
,obraten,Agpmsnn,O
,pojav,Ncmsn,B-SUBJECT
,od,Sg,O
,raztapljanja,Ncnsg,O
,",",Z,O
,nastane,Vmer3s,B-SUBJECT
,pa,Cc,I-SUBJECT
,zaradi,Sg,I-SUBJECT
,porušenega,Appnsg,I-SUBJECT
,dinamičnega,Agpnsg,I-SUBJECT
,ravnotežja,Ncnsg,I-SUBJECT
,v,Sl,I-SUBJECT
,raztopini,Ncfsl,I-SUBJECT
,.,Z,O
Sentence: 409,Stalagmiti,Npmpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,sigaste,Agpfpn,B-SUBJECT
,tvorbe,Ncfpn,I-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,zrastejo,Vmer3p,I-SUBJECT
,na,Sl,I-SUBJECT
,tleh,Ncnpl,I-SUBJECT
,iz,Sg,B-SUBJECT
,kapljajoče,Appfsg,I-SUBJECT
,vode,Ncfsg,I-SUBJECT
,.,Z,O
Sentence: 410,Večje,Agcfpn,B-SUBJECT
,visokogorske,Agpfpn,B-SUBJECT
,kotanje,Ncfpn,I-SUBJECT
,",",Z,O
,do,Sg,B-SUBJECT
,kilometer,Ncmsn,I-SUBJECT
,široke,Agpfsg,I-SUBJECT
,in,Cc,I-SUBJECT
,do,Sg,I-SUBJECT
,100,Mdc,I-SUBJECT
,metrov,Ncmpg,I-SUBJECT
,globoke,Agpfpn,I-SUBJECT
,",",Z,O
,imenujemo,Vmbr1p,O
,konte,Ncmpa,B-DEFINIENDUM
,.,Z,O
Sentence: 411,Zvezdasta,Agpfsn,B-SUBJECT
,tlorisna,Agpfsn,I-SUBJECT
,oblika,Ncfsn,I-SUBJECT
,cockpitov,Ncmpg,B-DEFINIENDUM
,je,Va-r3s-n,O
,posledica,Ncfsn,O
,erozijskih,Agpmpg,O
,jarkov,Ncmpg,O
,",",Z,O
,ki,Cs,B-SUBJECT
,se,Px------y,I-SUBJECT
,centripetalno,Rgp,I-SUBJECT
,stekajo,Vmpr3p,I-SUBJECT
,s,Sg,I-SUBJECT
,pobočij,Ncnpg,I-SUBJECT
,v,Sa,I-SUBJECT
,dna,Ncnpa,I-SUBJECT
,kotanj,Ncfpg,I-SUBJECT
,.,Z,O
Sentence: 412,Pomemben,Agpmsnn,O
,proces,Ncmsn,B-SUBJECT
,na,Sl,B-SUBJECT
,krasu,Ncmsl,I-SUBJECT
,je,Va-r3s-n,O
,raztapljanje,Ncnsn,B-DEFINIENDUM
,",",Z,O
,saj,Cc,O
,ima,Vmpr3s-n,O
,pomembnejšo,Agcfsa,O
,vlogo,Ncfsa,O
,kot,Cs,O
,v,Sl,O
,drugih,Mlpmpl,O
,geomorfnih,Agpmpl,O
,sistemih,Ncmpl,O
,.,Z,O
Sentence: 413,Pomemben,Agpmsnn,B-SUBJECT
,dejavnik,Ncmsn,I-SUBJECT
,pri,Sl,I-SUBJECT
,oblikovanju,Ncnsl,I-SUBJECT
,polj,Ncnpg,I-SUBJECT
,je,Va-r3s-n,O
,tektonika,Ncfsn,B-DEFINIENDUM
,.,Z,O
Sentence: 414,Večje,Agcmpa,B-SUBJECT
,uravnane,Appmpa,B-SUBJECT
,dele,Ncmpa,B-SUBJECT
,kraškega,Agpnsg,I-SUBJECT
,površja,Ncnsg,I-SUBJECT
,imenujemo,Vmbr1p,O
,kraške,Agpfpa,B-DEFINIENDUM
,uravnave,Ncfpa,I-DEFINIENDUM
,.,Z,O
Sentence: 415,Kopasti,Agpmpn,B-DEFINIENDUM
,vrhovi,Ncmpn,I-DEFINIENDUM
,so,Va-r3p-n,O
,višji,Agcmpn,B-SUBJECT
,deli,Ncmpn,I-SUBJECT
,kraškega,Agpmsg,I-SUBJECT
,reliefa,Ncmsg,I-SUBJECT
,in,Cc,O
,so,Va-r3p-n,O
,najpogostejši,Agsmsny,O
,tip,Ncmsn,O
,kraške,Agpfsg,B-SUBJECT
,vzpetine,Ncfsg,I-SUBJECT
,.,Z,O
Sentence: 416,Kopaste,Agpmpa,B-SUBJECT
,vrhove,Ncmpa,I-SUBJECT
,z,Si,B-SUBJECT
,bolj,Rgc,I-SUBJECT
,strmimi,Agpnpi,I-SUBJECT
,pobočji,Ncnpi,I-SUBJECT
,imenujemo,Vmbr1p,O
,stožci,Ncmpn,B-DEFINIENDUM
,.,Z,O
Sentence: 417,Osamelce,Ncmpa,B-SUBJECT
,na,Sl,B-SUBJECT
,kraških,Agpnpl,I-SUBJECT
,poljih,Ncnpl,I-SUBJECT
,",",Z,O
,ki,Cs,O
,so,Va-r3p-n,O
,redki,Agpmpn,O
,",",Z,O
,a,Cc,O
,zelo,Rgp,O
,značilni,Agpmpn,O
,za,Sa,O
,kras,Ncmsan,O
,",",Z,O
,imenujemo,Vmbr1p,O
,humi,Ncmpn,B-DEFINIENDUM
,.,Z,O
Sentence: 418,Hum,Npmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,osamljeni,Appmsny,B-SUBJECT
,grič,Ncmsn,I-SUBJECT
,sredi,Sg,B-SUBJECT
,ravnega,Agpnsg,I-SUBJECT
,dna,Ncnsg,I-SUBJECT
,kraškega,Agpnsg,I-SUBJECT
,polja,Ncnsg,I-SUBJECT
,.,Z,O
Sentence: 419,Humi,Ncmpn,B-DEFINIENDUM
,so,Va-r3p-n,O
,ostanki,Ncmpn,B-SUBJECT
,korozijsko,Rgp,I-SUBJECT
,znižanega,Appnsg,I-SUBJECT
,površja,Ncnsg,I-SUBJECT
,",",Z,O
,saj,Cc,B-SUBJECT
,je,Va-r3s-n,I-SUBJECT
,kamnina,Ncfsn,I-SUBJECT
,v,Sl,I-SUBJECT
,tem,Pd-msl,I-SUBJECT
,delu,Ncmsl,I-SUBJECT
,zaradi,Sg,I-SUBJECT
,različnih,Agpmpg,I-SUBJECT
,vzrokov,Ncmpg,I-SUBJECT
,bolj,Rgc,I-SUBJECT
,odporna,Agpfsn,I-SUBJECT
,na,Sa,I-SUBJECT
,raztapljanje,Ncnsa,I-SUBJECT
,.,Z,O
Sentence: 420,Glavna,Agpfsn,O
,značilnost,Ncfsn,O
,aridnega,Agpmsg,B-DEFINIENDUM
,in,Cc,O
,semiaridnega,Agpmsg,O
,krasa,Ncmsg,O
,je,Va-r3s-n,O
,majhna,Agpfsn,O
,količina,Ncfsn,O
,padavin,Ncfpg,O
,",",Z,O
,ki,Cs,O
,so,Va-r3p-n,O
,razporejene,Appfpn,O
,neenakomerno,Rgp,O
,v,Sl,O
,obliki,Ncfsl,O
,močnih,Agpmpg,O
,in,Cc,O
,kratkotrajnih,Agpmpg,O
,nalivov,Ncmpg,O
,.,Z,O
Sentence: 421,Kontaktni,Agpmsny,B-DEFINIENDUM
,kras,Ncmsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,območje,Ncnsn,B-SUBJECT
,prepletanja,Ncnsg,O
,procesov,Ncmpg,O
,fluvialnega,Agpmsg,O
,in,Cc,O
,kraškega,Agpmsg,O
,geomorfnega,Agpmsg,O
,sistema,Ncmsg,O
,na,Sl,B-SUBJECT
,stiku,Ncmsl,I-SUBJECT
,kraških,Agpfpg,I-SUBJECT
,in,Cc,I-SUBJECT
,nekraških,Agpfpg,I-SUBJECT
,kamnin,Ncfpg,I-SUBJECT
,.,Z,O
Sentence: 422,Kraška,Agpnpn,B-SUBJECT
,območja,Ncnpn,I-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,so,Va-r3p-n,I-SUBJECT
,vezana,Appnpn,I-SUBJECT
,na,Sa,I-SUBJECT
,poledenela,Appnpa,I-SUBJECT
,območja,Ncnpa,I-SUBJECT
,ali,Cc,O
,pa,Cc,B-SUBJECT
,se,Px------y,I-SUBJECT
,nahajajo,Vmpr3p,I-SUBJECT
,na,Sl,I-SUBJECT
,območjih,Ncnpl,I-SUBJECT
,",",Z,I-SUBJECT
,ki,Cs,I-SUBJECT
,so,Va-r3p-n,I-SUBJECT
,bila,Va-p-pn,I-SUBJECT
,ledeniško,Rgp,I-SUBJECT
,preoblikovana,Appnpn,I-SUBJECT
,",",Z,O
,imenujemo,Vmbr1p,O
,glaciokraška,Agpnpa,B-DEFINIENDUM
,območja,Ncnpa,I-DEFINIENDUM
,.,Z,O
Sentence: 423,Jame,Ncfpn,B-SUBJECT
,s,Si,O
,sledovi,Ncmpi,O
,bivanja,Ncnsg,O
,v,Sl,O
,paleolitiku,Ncmsl,O
,so,Va-r3p-n,O
,jamske,Agpfpn,B-DEFINIENDUM
,paleolitske,Agpfpn,I-DEFINIENDUM
,postaje,Ncfpn,I-DEFINIENDUM
,.,Z,O
Sentence: 424,Večje,Agcfpn,B-SUBJECT
,kotanje,Ncfpn,I-SUBJECT
,v,Sl,B-SUBJECT
,območjih,Ncnpl,I-SUBJECT
,poledenitve,Ncfsg,I-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,najverjetneje,Rgs,I-SUBJECT
,nastanejo,Vmer3p,I-SUBJECT
,s,Si,I-SUBJECT
,točkastim,Agpnsi,I-SUBJECT
,odtekanjem,Ncnsi,I-SUBJECT
,podledeniških,Agpmpg,I-SUBJECT
,tokov,Ncmpg,I-SUBJECT
,v,Sl,I-SUBJECT
,njihovih,Ps3mplp,I-SUBJECT
,dneh,Ncmpl,I-SUBJECT
,",",Z,O
,imenujemo,Vmbr1p,O
,konte,Ncmpa,B-DEFINIENDUM
,.,Z,O
Sentence: 425,Naplavna,Agpfsn,B-DEFINIENDUM
,ravnica,Ncfsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,fluvialna,Agpfsn,O
,akumulacijska,Agpfsn,O
,reliefna,Agpfsn,B-SUBJECT
,oblika,Ncfsn,I-SUBJECT
,.,Z,O
Sentence: 426,Kraške,Agpfpn,B-DEFINIENDUM
,uravnave,Ncfpn,I-DEFINIENDUM
,so,Va-r3p-n,O
,večji,Agcmpn,B-SUBJECT
,uravnani,Appmpn,I-SUBJECT
,deli,Ncmpn,I-SUBJECT
,kraškega,Agpnsg,I-SUBJECT
,površja,Ncnsg,I-SUBJECT
,.,Z,O
Sentence: 427,Erozijski,Agpmpn,B-DEFINIENDUM
,jarki,Ncmpn,I-DEFINIENDUM
,so,Va-r3p-n,O
,stalna,Agpfsn,O
,reliefna,Agpfsn,B-SUBJECT
,oblika,Ncfsn,I-SUBJECT
,",",Z,O
,pogosta,Agpfsn,O
,na,Sl,B-SUBJECT
,strmih,Agpnpl,I-SUBJECT
,pobočjih,Ncnpl,I-SUBJECT
,.,Z,O
Sentence: 428,Vrtača,Ncfsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,zaprta,Appfsn,O
,kraška,Agpfsn,B-SUBJECT
,kotanja,Ncfsn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,je,Va-r3s-n,B-SUBJECT
,v,Sl,I-SUBJECT
,tlorisu,Ncmsl,I-SUBJECT
,bolj,Rgc,I-SUBJECT
,ali,Cc,I-SUBJECT
,manj,Rgc,I-SUBJECT
,okrogle,Agpfsg,I-SUBJECT
,oblike,Ncfsg,I-SUBJECT
,.,Z,O
Sentence: 429,Ponor,Ncmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,večja,Agcfsn,B-SUBJECT
,",",Z,O
,vodoravna,Agpfsn,B-SUBJECT
,odprtina,Ncfsn,B-SUBJECT
,",",Z,O
,v,Sa,B-SUBJECT
,katero,Pq-fsa,I-SUBJECT
,teče,Vmpr3s,I-SUBJECT
,potok,Ncmsn,I-SUBJECT
,ali,Cc,I-SUBJECT
,reka,Ncfsn,I-SUBJECT
,.,Z,O
Sentence: 430,Kopasti,Agpmpn,B-DEFINIENDUM
,vrhovi,Ncmpn,I-DEFINIENDUM
,so,Va-r3p-n,O
,najpogostejši,Agsmsny,O
,tip,Ncmsn,O
,kraške,Agpfsg,B-SUBJECT
,vzpetine,Ncfsg,I-SUBJECT
,.,Z,O
Sentence: 431,Kraško,Agpnsn,B-DEFINIENDUM
,polje,Ncnsn,I-DEFINIENDUM
,je,Va-r3s-n,O
,kotanja,Ncfsn,B-SUBJECT
,v,Sl,B-SUBJECT
,kraškem,Agpnsl,I-SUBJECT
,ozemlju,Ncnsl,I-SUBJECT
,s,Si,B-SUBJECT
,sklenjenim,Appmsi,I-SUBJECT
,višjim,Agcmsi,I-SUBJECT
,obodom,Ncmsi,I-SUBJECT
,in,Cc,I-SUBJECT
,ravnim,Agpmsi,I-SUBJECT
,dnom,Ncmsi,I-SUBJECT
,.,Z,O
Sentence: 432,Ponorni,Agpmpn,B-DEFINIENDUM
,zatrepi,Ncmpn,I-DEFINIENDUM
,so,Va-r3p-n,O
,strmi,Agpmpn,B-SUBJECT
,ali,Cc,I-SUBJECT
,navpični,Agpmpn,I-SUBJECT
,odseki,Ncmpn,B-SUBJECT
,",",Z,O
,ki,Cs,O
,so,Va-r3p-n,O
,nastali,Vmep-pm,B-SUBJECT
,z,Si,I-SUBJECT
,odmikom,Ncmsi,I-SUBJECT
,pobočja,Ncnsg,I-SUBJECT
,nad,Si,I-SUBJECT
,ponori,Ncmpi,I-SUBJECT
,.,Z,O
Sentence: 433,Relief,Ncmsn,B-DEFINIENDUM
,je,Va-r3s-n,B-SUBJECT
,rezultat,Ncmsn,I-SUBJECT
,litološke,Agpfsg,I-SUBJECT
,in,Cc,I-SUBJECT
,tektonske,Agpfsg,I-SUBJECT
,zgradbe,Ncfsg,I-SUBJECT
,ter,Cc,I-SUBJECT
,njenega,Ps3nsgsf,I-SUBJECT
,dosedanjega,Agpnsg,I-SUBJECT
,geomorfološkega,Agpnsg,I-SUBJECT
,preoblikovanja,Ncnsg,I-SUBJECT
,.,Z,O
Sentence: 434,Kras,Npmsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,območje,Ncnsn,B-SUBJECT
,",",Z,O
,na,Sl,O
,katerem,Pq-msl,O
,so,Va-r3p-n,O
,se,Px------y,O
,zaradi,Sg,B-SUBJECT
,razpoklinske,Agpfsg,I-SUBJECT
,prepustnosti,Ncfsg,I-SUBJECT
,in,Cc,I-SUBJECT
,topnosti,Ncfsg,I-SUBJECT
,kamnin,Ncfpg,I-SUBJECT
,razvile,Vmep-pf,O
,posebne,Agpfpn,O
,površinske,Agpfpn,O
,in,Cc,O
,podzemne,Agpfpn,O
,reliefne,Agpfpn,O
,oblike,Ncfpn,O
,",",Z,O
,ki,Cs,O
,so,Va-r3p-n,B-SUBJECT
,nastale,Vmep-pf,I-SUBJECT
,kot,Cs,I-SUBJECT
,posledica,Ncfsn,I-SUBJECT
,kemičnega,Agpnsg,I-SUBJECT
,in,Cc,I-SUBJECT
,mehanskega,Agpnsg,I-SUBJECT
,delovanja,Ncnsg,I-SUBJECT
,vode,Ncfsg,I-SUBJECT
,v,Sl,B-SUBJECT
,karbonatnih,Agpfpl,I-SUBJECT
,kamninah,Ncfpl,I-SUBJECT
,",",Z,I-SUBJECT
,v,Sl,I-SUBJECT
,apnencu,Ncmsl,I-SUBJECT
,in,Cc,I-SUBJECT
,dolomitu,Ncmsl,I-SUBJECT
,.,Z,O
Sentence: 435,Vrtača,Ncfsn,B-DEFINIENDUM
,je,Va-r3s-n,O
,kotanja,Ncfsn,B-SUBJECT
,okroglaste,Agpfsg,B-SUBJECT
,oblike,Ncfsg,I-SUBJECT
,",",Z,I-SUBJECT
,ki,Cs,I-SUBJECT
,se,Px------y,I-SUBJECT
,začne,Vmer3s,I-SUBJECT
,poglabljati,Vmpn,I-SUBJECT
,v,Sa,I-SUBJECT
,površje,Ncnsa,I-SUBJECT
,z,Si,I-SUBJECT
,vidnim,Agpmsi,I-SUBJECT
,prelomom,Ncmsi,I-SUBJECT
,strmine,Ncfsg,I-SUBJECT
,.,Z,O
Sentence: 436,prelivni,Agpmsny,B-DEFINIENDUM
,izvir,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Kraški,Agpmsny,B-SUBJECT
,izvir,Ncmsn,I-SUBJECT
,",",Z,O
,ki,Cs,B-SUBJECT
,deluje,Vmpr3s,I-SUBJECT
,ob,Sl,I-SUBJECT
,višji,Agcfsl,I-SUBJECT
,vodi,Ncfsl,I-SUBJECT
,",",Z,O
,ko,Cs,B-SUBJECT
,nižji,Agcmsny,I-SUBJECT
,stalnejši,Agcmsny,I-SUBJECT
,izvir,Ncmsn,I-SUBJECT
,ne,Q,I-SUBJECT
,zmore,Vmer3s,I-SUBJECT
,vse,Rgp,I-SUBJECT
,iz,Sg,I-SUBJECT
,podzemlja,Ncnsg,I-SUBJECT
,pritekajoče,Appfsg,I-SUBJECT
,vode,Ncfsg,I-SUBJECT
,.,Z,O
,Je,Va-r3s-n,O
,lahko,Rgp,O
,neposredno,Rgp,B-SUBJECT
,nad,Si,I-SUBJECT
,stalnejšim,Agcmsi,I-SUBJECT
,izvirom,Ncmsi,I-SUBJECT
,(,Z,O
,primer,Ncmsn,O
,:,Z,O
,Krška,Agpfsn,O
,jama,Ncfsn,O
,),Z,O
,",",Z,O
,ali,Cc,O
,vstran,Rgp,B-SUBJECT
,od,Sg,I-SUBJECT
,njega,Pp3msg,I-SUBJECT
,(,Z,O
,npr.,Y,O
,Škratovka,Npfsn,O
,",",Z,O
,Lijak,Ncmsn,O
,),Z,O
,.,Z,O
Sentence: 437,kraški,Agpmsny,B-DEFINIENDUM
,jarek,Ncmsn,I-DEFINIENDUM
,",",Z,O
,bogaz,Ncmsn,O
,:,Z,O
,Do,Sg,O
,nekaj,Rgp,B-SUBJECT
,metrov,Ncmpg,I-SUBJECT
,širok,Agpmsnn,I-SUBJECT
,in,Cc,O
,globok,Agpmsnn,B-SUBJECT
,premočrten,Agpmsnn,I-SUBJECT
,jarek,Ncmsn,I-SUBJECT
,vzdolž,Sg,B-SUBJECT
,razpok,Ncfpg,I-SUBJECT
,",",Z,O
,navadno,Rgp,O
,s,Si,B-SUBJECT
,strmimi,Agpnpi,I-SUBJECT
,ali,Cc,I-SUBJECT
,navpičnimi,Agpnpi,I-SUBJECT
,pobočji,Ncnpi,I-SUBJECT
,.,Z,O
,V,Sl,O
,slovenski,Agpfsl,O
,kraški,Agpfsl,O
,literaturi,Ncfsl,O
,tudi,Q,O
,prelomniški,Agpmsny,O
,žleb,Ncmsn,O
,",",Z,O
,prelomniški,Agpmsny,O
,jarek,Ncmsn,O
,za,Sa,O
,večje,Agcmpa,O
,kraške,Agpmpa,O
,jarke,Ncmpa,O
,v,Sl,B-SUBJECT
,visokogorskem,Agpmsl,I-SUBJECT
,krasu,Ncmsl,I-SUBJECT
,.,Z,O
,Za,Sa,O
,manjše,Agcmpa,O
,kraške,Agpmpa,O
,jarke,Ncmpa,O
,internacionalni,Agpmsny,O
,bogaz,Ncmsn,O
,",",Z,O
,sprejet,Appmsnn,O
,preko,Sg,O
,srbohrvatske,Agpfsg,O
,literature,Ncfsg,O
,.,Z,O
,Podobne,Agpfpn,O
,oblike,Ncfpn,O
,v,Sl,O
,krasu,Ncmsl,O
,na,Sl,O
,Portoriku,Npmsl,O
,imenujejo,Vmbr3p,O
,zanjon,Pp3fsa--b,O
,.,Z,O
Sentence: 438,kraški,Agpmsny,B-DEFINIENDUM
,pojav,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Ena,Mlpfsn,O
,od,Sg,O
,morfoloških,Agpfpg,O
,",",Z,O
,hidroloških,Agpfpg,O
,ali,Cc,O
,drugih,Mlpfpg,O
,značilnosti,Ncfpg,O
,",",Z,O
,ki,Cs,O
,predstavljajo,Vmpr3p,O
,kras,Ncmsan,O
,.,Z,O
,Tudi,Q,O
,celokupnost,Ncfsn,O
,kraških,Agpfpg,O
,značilnosti,Ncfpg,O
,ali,Cc,O
,sinonim,Ncmsn,O
,za,Sa,O
,kras,Ncmsan,O
,.,Z,O
,kraški,Agpmsay,O
,pojav,Ncmsn,O
Sentence: 439,kraški,Agpmsny,B-DEFINIENDUM
,ravnik,Ncmsn,I-DEFINIENDUM
,",",Z,O
,ravnik,Ncmsn,O
,:,Z,O
,V,Sl,O
,velikem,Agpnsl,O
,uravnano,Appnsn,B-SUBJECT
,kraško,Agpnsn,I-SUBJECT
,površje,Ncnsn,I-SUBJECT
,",",Z,O
,ki,Cs,O
,ga,Pp3msa--y,O
,lahko,Rgp,O
,razčlenjujejo,Vmpr3p,O
,drobne,Agpfpn,O
,in,Cc,O
,srednjevelike,Ncfpn,O
,kraške,Agpfpn,O
,kotanje,Ncfpn,O
,.,Z,O
Sentence: 440,robni,Agpmsny,B-DEFINIENDUM
,ravnik,Ncmsn,I-DEFINIENDUM
,:,Z,O
,Ravnik,Npmsn,B-SUBJECT
,v,Sl,B-SUBJECT
,robnih,Agpmpl,I-SUBJECT
,apnencih,Ncmpl,I-SUBJECT
,ob,Sl,I-SUBJECT
,vododržnih,Agpfpl,I-SUBJECT
,kamninah,Ncfpl,I-SUBJECT
,",",Z,I-SUBJECT
,s,Sg,I-SUBJECT
,katerih,Pq-mpg,I-SUBJECT
,priteka,Vmpr3s,I-SUBJECT
,agresivna,Agpfsn,I-SUBJECT
,voda,Ncfsn,I-SUBJECT
,.,Z,O
,kamninah,Ncfpl,O
Sentence: 441,kraški,Agpmsny,B-DEFINIENDUM
,relief,Ncmsn,I-DEFINIENDUM
,:,Z,O
,V,Sl,O
,širšem,Agcmsl,O
,pomenu,Ncmsl,O
,površje,Ncnsn,B-SUBJECT
,kraškega,Agpnsg,I-SUBJECT
,ozemlja,Ncnsg,I-SUBJECT
,.,Z,O
,V,Sl,O
,ožjem,Agcmsl,O
,pomenu,Ncmsl,O
,površje,Ncnsn,O
,",",Z,O
,kjer,Cs,O
,nastopajo,Vmpr3p,O
,značilne,Agpfpn,O
,površinske,Agpfpn,O
,kraške,Agpfpn,O
,oblike,Ncfpn,O
